,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_activation,param_dropout,param_learning_rate,param_n_hidden,param_n_neurons,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
9,24.16689019203186,0.7681524849843439,0.2122828483581543,0.020870209092349545,elu,0.2,3e-05,2,50,"OrderedDict([('activation', 'elu'), ('dropout', 0.2), ('learning_rate', 3e-05), ('n_hidden', 2), ('n_neurons', 50)])",0.7864035087719298,0.715311874886343,0.7262059973924381,0.7636949516648764,0.7523430178069354,0.7487918701045044,0.025613978914734523,1
64,19.688232517242433,2.6858418073147057,0.21951842308044434,0.0057237403208595964,relu,0.8,0.03,4,200,"OrderedDict([('activation', 'relu'), ('dropout', 0.8), ('learning_rate', 0.03), ('n_hidden', 4), ('n_neurons', 200)])",0.7860526315789474,0.7131296599381706,0.7330508474576272,0.7670963122090941,0.7409403311465168,0.7480539564660713,0.025697914528820236,2
95,9.945375013351441,1.4791241385839393,0.18517727851867677,0.008124680860862168,relu,0.8,0.03,2,200,"OrderedDict([('activation', 'relu'), ('dropout', 0.8), ('learning_rate', 0.03), ('n_hidden', 2), ('n_neurons', 200)])",0.7890350877192982,0.7391343880705583,0.7232724902216426,0.7545649838882922,0.729693845673227,0.7471401591146036,0.02344544692174105,3
83,8.504187440872192,0.42078391378069613,0.19953508377075196,0.014729282251117677,elu,0.8,0.0003,3,1000,"OrderedDict([('activation', 'elu'), ('dropout', 0.8), ('learning_rate', 0.0003), ('n_hidden', 3), ('n_neurons', 1000)])",0.7809649122807018,0.7144026186579379,0.7353324641460236,0.7606516290726817,0.742658544204936,0.7468020336724562,0.022615725462269774,4
3,12.729845333099366,3.4375029408756053,0.41093993186950684,0.342142172527477,relu,0.8,0.0003,3,1000,"OrderedDict([('activation', 'relu'), ('dropout', 0.8), ('learning_rate', 0.0003), ('n_hidden', 3), ('n_neurons', 1000)])",0.781140350877193,0.7069467175850155,0.7284876140808344,0.7606516290726817,0.7529678225554515,0.7460388268342353,0.02580658844470146,5
90,10.647509717941285,2.3667999598365483,0.20531206130981444,0.01261426833387162,elu,0.8,0.003,3,500,"OrderedDict([('activation', 'elu'), ('dropout', 0.8), ('learning_rate', 0.003), ('n_hidden', 3), ('n_neurons', 500)])",0.7748245614035089,0.7334969994544462,0.7263689700130378,0.763515932688865,0.7273508278662918,0.74511145828523,0.020115713700661352,6
74,13.363785362243652,2.9472340334918083,0.20338034629821777,0.010696568155037459,elu,0.8,0.03,3,200,"OrderedDict([('activation', 'elu'), ('dropout', 0.8), ('learning_rate', 0.03), ('n_hidden', 3), ('n_neurons', 200)])",0.771140350877193,0.7227677759592653,0.7315840938722294,0.7704976727533118,0.729069040924711,0.7450117868773422,0.021267356889140984,7
23,8.200190258026122,0.4395476698257949,0.2128211498260498,0.010377107792171325,relu,0.8,0.003,3,500,"OrderedDict([('activation', 'relu'), ('dropout', 0.8), ('learning_rate', 0.003), ('n_hidden', 3), ('n_neurons', 500)])",0.772719298245614,0.7202218585197309,0.7294654498044328,0.7581453634085213,0.7439081537019681,0.7448920247360535,0.018960867355775825,8
94,10.094672870635986,0.8794706580136813,0.20271658897399902,0.009904845419023596,relu,0.6,0.0003,3,500,"OrderedDict([('activation', 'relu'), ('dropout', 0.6), ('learning_rate', 0.0003), ('n_hidden', 3), ('n_neurons', 500)])",0.7776315789473683,0.7345881069285325,0.7372881355932203,0.7511636233440745,0.7234457981880662,0.7448234486002524,0.01862857123373657,9
84,11.127326440811157,0.8473209277716525,0.22537240982055665,0.008907630237209998,elu,0.6,3e-05,4,1500,"OrderedDict([('activation', 'elu'), ('dropout', 0.6), ('learning_rate', 3e-05), ('n_hidden', 4), ('n_neurons', 1500)])",0.7655263157894737,0.7167666848517913,0.7361473272490221,0.7593984962406015,0.7396907216494846,0.7435059091560746,0.017442265519866024,10
