,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_activation,param_dropout,param_learning_rate,param_n_hidden,param_n_neurons,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
18,2.3347665309906005,0.1173305369735986,0.21919746398925782,0.003022300339007743,elu,0.2,0.03,3,200,"OrderedDict([('activation', 'elu'), ('dropout', 0.2), ('learning_rate', 0.03), ('n_hidden', 3), ('n_neurons', 200)])",0.6009615384615385,0.5918367346938775,0.7083333333333334,0.6197916666666666,0.6767676767676767,0.6395381899846185,0.045326192201053585,1
65,2.0572773933410646,0.090343407284985,0.1999201774597168,0.001790097328134419,elu,0.2,0.03,3,1000,"OrderedDict([('activation', 'elu'), ('dropout', 0.2), ('learning_rate', 0.03), ('n_hidden', 3), ('n_neurons', 1000)])",0.7115384615384616,0.5714285714285714,0.7291666666666666,0.49479166666666663,0.5555555555555556,0.6124961843711842,0.09187438341160915,2
72,2.1512632369995117,0.16066229446155392,0.20040464401245117,0.0008392258800906753,elu,0.2,0.03,3,1000,"OrderedDict([('activation', 'elu'), ('dropout', 0.2), ('learning_rate', 0.03), ('n_hidden', 3), ('n_neurons', 1000)])",0.5913461538461539,0.5510204081632653,0.8020833333333334,0.5,0.5252525252525252,0.5939404841190555,0.10836527063448509,3
99,2.6709639549255373,0.988096747021472,0.2085245132446289,0.0010541393167164015,relu,0.6,3e-05,4,50,"OrderedDict([('activation', 'relu'), ('dropout', 0.6), ('learning_rate', 3e-05), ('n_hidden', 4), ('n_neurons', 50)])",0.4567307692307693,0.5612244897959183,0.71875,0.5052083333333334,0.707070707070707,0.5897968598861455,0.10588696918690682,4
85,1.9181456565856934,0.07533311554226352,0.19223780632019044,0.0005419835350247022,elu,0.2,0.03,3,1000,"OrderedDict([('activation', 'elu'), ('dropout', 0.2), ('learning_rate', 0.03), ('n_hidden', 3), ('n_neurons', 1000)])",0.5721153846153847,0.5,0.7500000000000001,0.5781250000000001,0.5454545454545454,0.589138986013986,0.08501936942567412,5
49,3.4322637557983398,1.4389630550144608,0.21305418014526367,0.0011930225752591012,relu,0.6,0.0003,4,500,"OrderedDict([('activation', 'relu'), ('dropout', 0.6), ('learning_rate', 0.0003), ('n_hidden', 4), ('n_neurons', 500)])",0.5913461538461539,0.6326530612244898,0.46875,0.546875,0.6868686868686869,0.5852985803878661,0.07437129775768944,6
8,2.2888545036315917,0.1131986542148299,0.2179431438446045,0.0024735366028995343,elu,0.2,0.03,3,200,"OrderedDict([('activation', 'elu'), ('dropout', 0.2), ('learning_rate', 0.03), ('n_hidden', 3), ('n_neurons', 200)])",0.5432692307692308,0.653061224489796,0.6354166666666666,0.5572916666666666,0.5353535353535354,0.5848784647891792,0.04929112900185249,7
73,2.0971203327178953,0.14236239456990524,0.2018803596496582,0.0029421608040323074,elu,0.2,0.03,3,1000,"OrderedDict([('activation', 'elu'), ('dropout', 0.2), ('learning_rate', 0.03), ('n_hidden', 3), ('n_neurons', 1000)])",0.5528846153846154,0.5,0.78125,0.6510416666666667,0.4292929292929293,0.5828938422688422,0.12276357320584909,8
93,1.9412651062011719,0.08601851793743619,0.19380574226379393,0.001991470047765773,elu,0.2,0.03,3,200,"OrderedDict([('activation', 'elu'), ('dropout', 0.2), ('learning_rate', 0.03), ('n_hidden', 3), ('n_neurons', 200)])",0.5432692307692307,0.34693877551020413,0.7604166666666666,0.671875,0.5808080808080808,0.5806615507508365,0.13903692872952197,9
44,3.50075044631958,1.0942476371449783,0.1992959499359131,0.0022985728910549334,elu,0.4,3e-05,3,25,"OrderedDict([('activation', 'elu'), ('dropout', 0.4), ('learning_rate', 3e-05), ('n_hidden', 3), ('n_neurons', 25)])",0.4278846153846154,0.7142857142857143,0.6354166666666666,0.671875,0.40404040404040403,0.57070048007548,0.12900630986388756,10
42,2.1075942516326904,0.10674112652709546,0.20376987457275392,0.003625879826373691,elu,0.4,3e-05,3,25,"OrderedDict([('activation', 'elu'), ('dropout', 0.4), ('learning_rate', 3e-05), ('n_hidden', 3), ('n_neurons', 25)])",0.5240384615384616,0.673469387755102,0.5416666666666667,0.5572916666666666,0.5353535353535352,0.5663639435960863,0.054620380291046204,11
21,2.198614263534546,0.019203250537835215,0.27042326927185056,0.10941561426028006,elu,0.2,0.03,3,50,"OrderedDict([('activation', 'elu'), ('dropout', 0.2), ('learning_rate', 0.03), ('n_hidden', 3), ('n_neurons', 50)])",0.5144230769230769,0.653061224489796,0.33333333333333337,0.390625,0.9292929292929293,0.564147112807827,0.21311714653027147,12
97,1.9601887702941894,0.10447381843305717,0.19251551628112792,0.0010809753620607107,elu,0.2,0.03,3,50,"OrderedDict([('activation', 'elu'), ('dropout', 0.2), ('learning_rate', 0.03), ('n_hidden', 3), ('n_neurons', 50)])",0.6105769230769231,0.5102040816326531,0.6354166666666667,0.390625,0.6666666666666667,0.562697867608582,0.10075178231644163,13
28,2.621820878982544,0.8466773735681288,0.1873101234436035,0.0025986972048191673,relu,0.2,0.0003,2,200,"OrderedDict([('activation', 'relu'), ('dropout', 0.2), ('learning_rate', 0.0003), ('n_hidden', 2), ('n_neurons', 200)])",0.5528846153846154,0.4489795918367347,0.4895833333333333,0.5364583333333334,0.7676767676767676,0.5591165283129569,0.11046684023942464,14
36,2.1232038497924806,0.10248507863910816,0.20280084609985352,0.0030994876806784404,relu,0.2,0.03,3,1000,"OrderedDict([('activation', 'relu'), ('dropout', 0.2), ('learning_rate', 0.03), ('n_hidden', 3), ('n_neurons', 1000)])",0.6394230769230769,0.489795918367347,0.7083333333333334,0.5,0.4545454545454546,0.5584195566338424,0.09792608248515572,15
70,2.326921272277832,0.11732634697563159,0.2182584285736084,0.0026088336435509192,elu,0.2,0.03,4,200,"OrderedDict([('activation', 'elu'), ('dropout', 0.2), ('learning_rate', 0.03), ('n_hidden', 4), ('n_neurons', 200)])",0.37980769230769235,0.7551020408163265,0.7291666666666666,0.390625,0.5252525252525253,0.5559907850086422,0.16060282923745622,16
27,3.171737623214722,1.0343959816826895,0.23208346366882324,0.09223400380841024,elu,0.8,3e-05,2,50,"OrderedDict([('activation', 'elu'), ('dropout', 0.8), ('learning_rate', 3e-05), ('n_hidden', 2), ('n_neurons', 50)])",0.639423076923077,0.6326530612244898,0.4166666666666667,0.546875,0.5252525252525252,0.5521740660133517,0.08149154963574128,17
5,3.0459949016571044,0.569678803481787,0.21722140312194824,0.001807300328977374,relu,0.2,0.0003,3,1000,"OrderedDict([('activation', 'relu'), ('dropout', 0.2), ('learning_rate', 0.0003), ('n_hidden', 3), ('n_neurons', 1000)])",0.6875,0.3061224489795918,0.6458333333333333,0.515625,0.5858585858585857,0.5481878736343021,0.1341771943844712,18
0,3.615226173400879,0.6582399264056411,0.18988547325134278,0.012007759227798228,relu,0.6,3e-05,1,50,"OrderedDict([('activation', 'relu'), ('dropout', 0.6), ('learning_rate', 3e-05), ('n_hidden', 1), ('n_neurons', 50)])",0.6875,0.45918367346938777,0.40625,0.5885416666666667,0.5656565656565656,0.541426381158524,0.09917758928500231,19
9,2.3106021881103516,0.15558443023793123,0.21837596893310546,0.004150136172750754,elu,0.6,0.003,3,1000,"OrderedDict([('activation', 'elu'), ('dropout', 0.6), ('learning_rate', 0.003), ('n_hidden', 3), ('n_neurons', 1000)])",0.3317307692307692,0.653061224489796,0.65625,0.5364583333333334,0.5252525252525253,0.5405505704612847,0.11823831125602237,20
81,1.9020742893218994,0.037259123828858716,0.2700495719909668,0.09482680510237573,elu,0.2,0.03,3,500,"OrderedDict([('activation', 'elu'), ('dropout', 0.2), ('learning_rate', 0.03), ('n_hidden', 3), ('n_neurons', 500)])",0.5192307692307693,0.41836734693877553,0.4583333333333333,0.47395833333333337,0.8181818181818181,0.537614320203606,0.14395379539595393,21
80,3.3145963191986083,1.1557631061511442,0.280521821975708,0.10789765552508623,elu,0.6,3e-05,3,50,"OrderedDict([('activation', 'elu'), ('dropout', 0.6), ('learning_rate', 3e-05), ('n_hidden', 3), ('n_neurons', 50)])",0.6394230769230769,0.3163265306122449,0.46874999999999994,0.671875,0.5858585858585859,0.5364466386787814,0.12994015951303178,22
64,3.439792776107788,1.162022421917395,0.216204833984375,0.0027160364061485326,elu,0.4,3e-05,4,50,"OrderedDict([('activation', 'elu'), ('dropout', 0.4), ('learning_rate', 3e-05), ('n_hidden', 4), ('n_neurons', 50)])",0.5625,0.5816326530612245,0.6145833333333333,0.609375,0.31313131313131315,0.5362444599051741,0.11314943456467685,23
4,2.3511044502258303,0.1450512971171672,0.2201699733734131,0.0032631401410659388,relu,0.6,0.03,3,50,"OrderedDict([('activation', 'relu'), ('dropout', 0.6), ('learning_rate', 0.03), ('n_hidden', 3), ('n_neurons', 50)])",0.5817307692307692,0.46938775510204084,0.3541666666666667,0.5468750000000001,0.7272727272727273,0.5358865836544409,0.12352757833205068,24
24,2.302187919616699,0.1226993334835227,0.21838231086730958,0.003108479473699434,relu,0.2,0.03,3,200,"OrderedDict([('activation', 'relu'), ('dropout', 0.2), ('learning_rate', 0.03), ('n_hidden', 3), ('n_neurons', 200)])",0.5528846153846154,0.5,0.4895833333333333,0.5364583333333333,0.5959595959595959,0.5349771756021756,0.038277224427769964,25
57,2.065367889404297,0.09831601288979543,0.199341344833374,0.00265319973480558,relu,0.2,0.03,3,200,"OrderedDict([('activation', 'relu'), ('dropout', 0.2), ('learning_rate', 0.03), ('n_hidden', 3), ('n_neurons', 200)])",0.6490384615384616,0.47959183673469385,0.4583333333333333,0.45312500000000006,0.6212121212121212,0.532260150563722,0.0849130433308074,26
68,2.0770849704742433,0.11418531325776216,0.2009512424468994,0.0024233225880177984,elu,0.2,0.03,3,1000,"OrderedDict([('activation', 'elu'), ('dropout', 0.2), ('learning_rate', 0.03), ('n_hidden', 3), ('n_neurons', 1000)])",0.6298076923076923,0.5612244897959183,0.6614583333333334,0.4166666666666667,0.3838383838383838,0.5305991131883989,0.11173513808103311,27
52,2.029783773422241,0.12253170422648274,0.2012416362762451,0.0027178241564151,elu,0.2,0.03,3,200,"OrderedDict([('activation', 'elu'), ('dropout', 0.2), ('learning_rate', 0.03), ('n_hidden', 3), ('n_neurons', 200)])",0.5528846153846154,0.29591836734693877,0.59375,0.671875,0.5353535353535354,0.5299563036170178,0.12612624253955765,28
54,2.069253396987915,0.11055156637126264,0.20274763107299804,0.002074068113720092,relu,0.2,0.03,3,200,"OrderedDict([('activation', 'relu'), ('dropout', 0.2), ('learning_rate', 0.03), ('n_hidden', 3), ('n_neurons', 200)])",0.6298076923076923,0.5204081632653061,0.6875,0.42187499999999994,0.3838383838383838,0.5286858478822765,0.11653791439764576,29
30,3.9394890308380126,1.003095081861699,0.18606648445129395,0.0040251867302127575,relu,0.8,3e-05,2,1000,"OrderedDict([('activation', 'relu'), ('dropout', 0.8), ('learning_rate', 3e-05), ('n_hidden', 2), ('n_neurons', 1000)])",0.6778846153846154,0.5918367346938775,0.21874999999999997,0.609375,0.5353535353535352,0.5266399770864056,0.1605258894514768,30
35,2.6505038738250732,0.8579229842514785,0.1847235679626465,0.0018000898320884608,relu,0.2,3e-05,2,50,"OrderedDict([('activation', 'relu'), ('dropout', 0.2), ('learning_rate', 3e-05), ('n_hidden', 2), ('n_neurons', 50)])",0.5240384615384616,0.3877551020408163,0.45833333333333337,0.515625,0.7373737373737372,0.5246251268572697,0.11702249639980136,31
71,2.068093013763428,0.12483101350700189,0.19947400093078613,0.001811997486342481,elu,0.2,0.03,3,1000,"OrderedDict([('activation', 'elu'), ('dropout', 0.2), ('learning_rate', 0.03), ('n_hidden', 3), ('n_neurons', 1000)])",0.5048076923076923,0.48469387755102045,0.6875,0.5520833333333333,0.3939393939393939,0.524604859426288,0.09627894008750387,32
62,2.0308700084686278,0.09637350307748695,0.20110998153686524,0.0029307511124688278,elu,0.2,0.03,3,1000,"OrderedDict([('activation', 'elu'), ('dropout', 0.2), ('learning_rate', 0.03), ('n_hidden', 3), ('n_neurons', 1000)])",0.5961538461538461,0.3673469387755102,0.48437499999999994,0.421875,0.7373737373737373,0.5214249044606187,0.13209179503015966,33
26,2.2867759704589843,0.13360344605304258,0.21781158447265625,0.0054582555972111845,relu,0.2,0.03,3,50,"OrderedDict([('activation', 'relu'), ('dropout', 0.2), ('learning_rate', 0.03), ('n_hidden', 3), ('n_neurons', 50)])",0.7259615384615384,0.35714285714285715,0.46875,0.5052083333333334,0.5151515151515151,0.5144428488178489,0.11971387418911224,34
77,2.0789458751678467,0.12460584016946182,0.1979846477508545,0.001530064165746499,elu,0.2,0.03,3,1000,"OrderedDict([('activation', 'elu'), ('dropout', 0.2), ('learning_rate', 0.03), ('n_hidden', 3), ('n_neurons', 1000)])",0.34134615384615385,0.45918367346938777,0.6979166666666667,0.5,0.5454545454545454,0.5087802078873508,0.11635177506601278,35
66,3.82847261428833,1.008757566615573,0.19962043762207032,0.0038553424486886386,elu,0.8,0.0003,3,50,"OrderedDict([('activation', 'elu'), ('dropout', 0.8), ('learning_rate', 0.0003), ('n_hidden', 3), ('n_neurons', 50)])",0.4855769230769231,0.5612244897959184,0.6145833333333334,0.578125,0.30303030303030304,0.5085080098472956,0.11101752075055825,36
43,3.0695099353790285,0.6693005090833133,0.21876153945922852,0.0031897004606194087,relu,0.4,0.0003,4,1000,"OrderedDict([('activation', 'relu'), ('dropout', 0.4), ('learning_rate', 0.0003), ('n_hidden', 4), ('n_neurons', 1000)])",0.6201923076923077,0.3877551020408163,0.48958333333333337,0.4635416666666667,0.5757575757575757,0.5073659970981399,0.08240236122657482,37
15,2.5246461391448975,0.1158687541576889,0.23357038497924804,0.004212757214674837,elu,0.6,0.03,4,200,"OrderedDict([('activation', 'elu'), ('dropout', 0.6), ('learning_rate', 0.03), ('n_hidden', 4), ('n_neurons', 200)])",0.6009615384615385,0.3163265306122449,0.5520833333333334,0.46354166666666663,0.595959595959596,0.5057745330066759,0.10678256148408678,38
86,1.9419373512268066,0.07823769095958764,0.19408254623413085,0.0005360240878216778,elu,0.2,0.03,3,1000,"OrderedDict([('activation', 'elu'), ('dropout', 0.2), ('learning_rate', 0.03), ('n_hidden', 3), ('n_neurons', 1000)])",0.5721153846153846,0.33673469387755106,0.6041666666666666,0.38541666666666663,0.6262626262626263,0.504939207617779,0.11971340404063535,39
20,2.3077866554260256,0.1278388988511872,0.21665477752685547,0.004708528288093186,elu,0.2,0.03,3,500,"OrderedDict([('activation', 'elu'), ('dropout', 0.2), ('learning_rate', 0.03), ('n_hidden', 3), ('n_neurons', 500)])",0.4375,0.2755102040816326,0.6145833333333333,0.6302083333333333,0.5454545454545454,0.500651283240569,0.1314910367073547,40
41,3.787364673614502,0.13043591375267705,0.17045807838439941,0.000457930509642034,relu,0.6,3e-05,1,50,"OrderedDict([('activation', 'relu'), ('dropout', 0.6), ('learning_rate', 3e-05), ('n_hidden', 1), ('n_neurons', 50)])",0.6009615384615385,0.2755102040816327,0.625,0.453125,0.5454545454545454,0.5000102575995433,0.12686786947165032,41
74,2.072024965286255,0.10962778654349577,0.19979248046875,0.0034425160821807015,elu,0.2,0.03,3,1000,"OrderedDict([('activation', 'elu'), ('dropout', 0.2), ('learning_rate', 0.03), ('n_hidden', 3), ('n_neurons', 1000)])",0.5,0.4285714285714286,0.59375,0.5364583333333334,0.43434343434343436,0.49862463924963923,0.062484621969917886,42
