,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_activation,param_dropout,param_learning_rate,param_n_hidden,param_n_neurons,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
25,2.2119569778442383,0.0846780731788545,0.22181305885314942,0.006156802591004427,relu,0.2,0.003,2,1500,"OrderedDict([('activation', 'relu'), ('dropout', 0.2), ('learning_rate', 0.003), ('n_hidden', 2), ('n_neurons', 1500)])",0.7348178137651822,0.6378968253968254,0.6132478632478633,0.6709401709401709,0.390625,0.6095055346700083,0.11679566832329177,1
35,2.214771842956543,0.08587462853223256,0.22208242416381835,0.008356018513947194,relu,0.6,0.003,2,1500,"OrderedDict([('activation', 'relu'), ('dropout', 0.6), ('learning_rate', 0.003), ('n_hidden', 2), ('n_neurons', 1500)])",0.7044534412955465,0.5843253968253969,0.6068376068376069,0.6452991452991453,0.4799107142857143,0.6041652609086821,0.07428279688655054,2
70,3.2202518939971925,1.2314919793004118,0.1953564167022705,0.0009314794186319403,relu,0.6,3e-05,2,1500,"OrderedDict([('activation', 'relu'), ('dropout', 0.6), ('learning_rate', 3e-05), ('n_hidden', 2), ('n_neurons', 1500)])",0.6761133603238867,0.5882936507936508,0.6388888888888888,0.6282051282051282,0.47991071428571425,0.6022823484994537,0.06728082659661283,3
15,2.299378204345703,0.0994248705026311,0.23036155700683594,0.00592118423364344,elu,0.6,0.003,3,1000,"OrderedDict([('activation', 'elu'), ('dropout', 0.6), ('learning_rate', 0.003), ('n_hidden', 3), ('n_neurons', 1000)])",0.6417004048582996,0.6418650793650793,0.6196581196581196,0.6025641025641025,0.5044642857142857,0.6020503984319774,0.050971907873798544,4
9,2.6616179943084717,0.1555423977577502,0.2512101650238037,0.002837279772444812,elu,0.6,0.003,3,1500,"OrderedDict([('activation', 'elu'), ('dropout', 0.6), ('learning_rate', 0.003), ('n_hidden', 3), ('n_neurons', 1500)])",0.6538461538461539,0.5942460317460317,0.5705128205128205,0.6688034188034189,0.48437500000000006,0.594356684981685,0.06594820123530198,5
68,1.8438337802886964,0.12144727785897325,0.23053994178771972,0.07640143774240149,relu,0.4,0.003,2,1500,"OrderedDict([('activation', 'relu'), ('dropout', 0.4), ('learning_rate', 0.003), ('n_hidden', 2), ('n_neurons', 1500)])",0.6437246963562753,0.6597222222222222,0.6068376068376068,0.5918803418803419,0.45535714285714285,0.5915044020307179,0.07232144192703213,6
54,2.8863717555999755,0.13221788934416404,0.26459593772888185,0.007743678097817503,elu,0.4,0.003,4,1500,"OrderedDict([('activation', 'elu'), ('dropout', 0.4), ('learning_rate', 0.003), ('n_hidden', 4), ('n_neurons', 1500)])",0.5668016194331984,0.6746031746031746,0.5641025641025641,0.6111111111111112,0.53125,0.5895736938500097,0.04952347327802706,7
6,2.1344813823699953,0.05755012105955819,0.21274924278259277,0.005430198249575936,relu,0.8,0.003,2,1500,"OrderedDict([('activation', 'relu'), ('dropout', 0.8), ('learning_rate', 0.003), ('n_hidden', 2), ('n_neurons', 1500)])",0.5526315789473685,0.6259920634920635,0.6923076923076923,0.6282051282051282,0.4486607142857143,0.5895594354475934,0.0831795004234571,8
17,2.973301887512207,0.48468484434916703,0.39526023864746096,0.3227783434424634,elu,0.6,0.003,3,50,"OrderedDict([('activation', 'elu'), ('dropout', 0.6), ('learning_rate', 0.003), ('n_hidden', 3), ('n_neurons', 50)])",0.7732793522267207,0.6676587301587301,0.517094017094017,0.5726495726495727,0.4107142857142857,0.5882791915686653,0.12439218659859208,9
38,2.3638198375701904,0.1240232937307525,0.2307868480682373,0.004329956297507819,relu,0.6,0.003,3,1500,"OrderedDict([('activation', 'relu'), ('dropout', 0.6), ('learning_rate', 0.003), ('n_hidden', 3), ('n_neurons', 1500)])",0.6700404858299596,0.7311507936507936,0.6047008547008548,0.5662393162393162,0.3660714285714286,0.5876405757984706,0.12427942857213556,10
