,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_colsample_bytree,param_learning_rate,param_max_depth,param_min_child_weight,param_n_estimators,param_reg_alpha,param_reg_lambda,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
96,0.11271867752075196,0.0030328495937276393,0.008206462860107422,0.0001873114805683698,1.0,0.075,6,2,20,1.0,1.0,1.0,"OrderedDict([('colsample_bytree', 1.0), ('learning_rate', 0.075), ('max_depth', 6), ('min_child_weight', 2), ('n_estimators', 20), ('reg_alpha', 1.0), ('reg_lambda', 1.0), ('subsample', 1.0)])",0.5841594827586206,0.5595970307529161,0.5857608695652173,0.611195652173913,0.5890217391304349,0.5859469548762204,0.016398165745341992,1
95,0.12375445365905761,0.003753364096733453,0.009481668472290039,0.00031740657466416646,1.0,0.1,6,2,20,1.0,1.0,1.0,"OrderedDict([('colsample_bytree', 1.0), ('learning_rate', 0.1), ('max_depth', 6), ('min_child_weight', 2), ('n_estimators', 20), ('reg_alpha', 1.0), ('reg_lambda', 1.0), ('subsample', 1.0)])",0.5740301724137931,0.5637327677624602,0.5871739130434783,0.6031521739130434,0.6016304347826087,0.5859438923830768,0.015355626310320197,2
86,0.12395577430725098,0.0020569180210337143,0.009479999542236328,0.00021735051563752955,1.0,0.1,6,2,20,1.0,1.0,1.0,"OrderedDict([('colsample_bytree', 1.0), ('learning_rate', 0.1), ('max_depth', 6), ('min_child_weight', 2), ('n_estimators', 20), ('reg_alpha', 1.0), ('reg_lambda', 1.0), ('subsample', 1.0)])",0.5740301724137931,0.5637327677624602,0.5871739130434783,0.6031521739130434,0.6016304347826087,0.5859438923830768,0.015355626310320197,2
110,0.10223689079284667,0.0008152751198135389,0.00826249122619629,0.00012692063416173654,0.8,0.075,6,2,20,0.5,1.0,1.0,"OrderedDict([('colsample_bytree', 0.8), ('learning_rate', 0.075), ('max_depth', 6), ('min_child_weight', 2), ('n_estimators', 20), ('reg_alpha', 0.5), ('reg_lambda', 1.0), ('subsample', 1.0)])",0.5669181034482759,0.5587486744432663,0.6001086956521738,0.5977173913043478,0.6022826086956522,0.5851550947087432,0.018464344525460002,4
133,0.10522747039794922,0.0017409083874870424,0.008514976501464844,0.00013388043705889478,0.8,0.075,6,2,20,0.5,1.0,1.0,"OrderedDict([('colsample_bytree', 0.8), ('learning_rate', 0.075), ('max_depth', 6), ('min_child_weight', 2), ('n_estimators', 20), ('reg_alpha', 0.5), ('reg_lambda', 1.0), ('subsample', 1.0)])",0.5669181034482759,0.5587486744432663,0.6001086956521738,0.5977173913043478,0.6022826086956522,0.5851550947087432,0.018464344525460002,4
81,0.11287531852722169,0.0031287176365507228,0.008376359939575195,0.00023609155868169673,1.0,0.1,6,2,20,1.0,0.5,1.0,"OrderedDict([('colsample_bytree', 1.0), ('learning_rate', 0.1), ('max_depth', 6), ('min_child_weight', 2), ('n_estimators', 20), ('reg_alpha', 1.0), ('reg_lambda', 0.5), ('subsample', 1.0)])",0.5813577586206896,0.5602332979851538,0.5864130434782608,0.5869565217391305,0.599891304347826,0.5829703852342122,0.012912276211703006,6
127,0.10782599449157715,0.003809611796072681,0.008413028717041016,0.00032689325762127775,0.8,0.075,6,2,20,1.0,1.0,1.0,"OrderedDict([('colsample_bytree', 0.8), ('learning_rate', 0.075), ('max_depth', 6), ('min_child_weight', 2), ('n_estimators', 20), ('reg_alpha', 1.0), ('reg_lambda', 1.0), ('subsample', 1.0)])",0.5671336206896552,0.5658536585365854,0.5972826086956522,0.5964130434782609,0.5875,0.5828365862800308,0.013782294034617108,7
70,0.11150636672973632,0.004562218869727419,0.008316612243652344,3.380926771772413e-05,1.0,0.05,6,2,20,1.0,0.0,1.0,"OrderedDict([('colsample_bytree', 1.0), ('learning_rate', 0.05), ('max_depth', 6), ('min_child_weight', 2), ('n_estimators', 20), ('reg_alpha', 1.0), ('reg_lambda', 0.0), ('subsample', 1.0)])",0.5943965517241379,0.548356309650053,0.6102173913043478,0.5801086956521739,0.5795652173913043,0.5825288331444034,0.020444561345500382,8
130,0.10352568626403809,0.002472314370506119,0.008351325988769531,0.0002811343487342355,0.8,0.075,6,2,20,0.5,0.5,1.0,"OrderedDict([('colsample_bytree', 0.8), ('learning_rate', 0.075), ('max_depth', 6), ('min_child_weight', 2), ('n_estimators', 20), ('reg_alpha', 0.5), ('reg_lambda', 0.5), ('subsample', 1.0)])",0.5757543103448276,0.5463414634146341,0.5808695652173913,0.6015217391304348,0.6035869565217391,0.5816148069258054,0.02077580744761804,9
129,0.1048356533050537,0.0018211401215509975,0.008612394332885742,0.00030976932436640146,0.8,0.075,6,2,20,0.5,0.5,1.0,"OrderedDict([('colsample_bytree', 0.8), ('learning_rate', 0.075), ('max_depth', 6), ('min_child_weight', 2), ('n_estimators', 20), ('reg_alpha', 0.5), ('reg_lambda', 0.5), ('subsample', 1.0)])",0.5757543103448276,0.5463414634146341,0.5808695652173913,0.6015217391304348,0.6035869565217391,0.5816148069258054,0.02077580744761804,9
123,0.10554656982421876,0.002922136748303921,0.008345365524291992,9.371069472088627e-05,0.8,0.075,6,2,20,0.5,0.5,1.0,"OrderedDict([('colsample_bytree', 0.8), ('learning_rate', 0.075), ('max_depth', 6), ('min_child_weight', 2), ('n_estimators', 20), ('reg_alpha', 0.5), ('reg_lambda', 0.5), ('subsample', 1.0)])",0.5757543103448276,0.5463414634146341,0.5808695652173913,0.6015217391304348,0.6035869565217391,0.5816148069258054,0.02077580744761804,9
12,0.10814127922058106,0.0025726321859291627,0.00828547477722168,0.0002576708349673047,0.8,0.075,6,2,20,0.5,0.5,1.0,"OrderedDict([('colsample_bytree', 0.8), ('learning_rate', 0.075), ('max_depth', 6), ('min_child_weight', 2), ('n_estimators', 20), ('reg_alpha', 0.5), ('reg_lambda', 0.5), ('subsample', 1.0)])",0.5757543103448276,0.5463414634146341,0.5808695652173913,0.6015217391304348,0.6035869565217391,0.5816148069258054,0.02077580744761804,9
64,0.10293006896972656,0.002472475031448876,0.008211612701416016,9.873730605624388e-05,0.8,0.05,6,2,20,0.5,0.0,1.0,"OrderedDict([('colsample_bytree', 0.8), ('learning_rate', 0.05), ('max_depth', 6), ('min_child_weight', 2), ('n_estimators', 20), ('reg_alpha', 0.5), ('reg_lambda', 0.0), ('subsample', 1.0)])",0.5617456896551724,0.5630965005302228,0.6115217391304347,0.5726086956521739,0.5966304347826087,0.5811206119501225,0.019684979368057406,13
109,0.10793347358703613,0.0020123121029131086,0.008189105987548828,0.0004756286231045748,1.0,0.075,6,4,20,0.5,0.0,1.0,"OrderedDict([('colsample_bytree', 1.0), ('learning_rate', 0.075), ('max_depth', 6), ('min_child_weight', 4), ('n_estimators', 20), ('reg_alpha', 0.5), ('reg_lambda', 0.0), ('subsample', 1.0)])",0.5792025862068966,0.5627783669141039,0.5675,0.5795652173913044,0.6052173913043478,0.5788527123633305,0.014717302948637101,14
104,0.10831284523010254,0.003017939961971285,0.008263683319091797,0.00024114101561172882,1.0,0.1,6,4,20,1.0,0.5,1.0,"OrderedDict([('colsample_bytree', 1.0), ('learning_rate', 0.1), ('max_depth', 6), ('min_child_weight', 4), ('n_estimators', 20), ('reg_alpha', 1.0), ('reg_lambda', 0.5), ('subsample', 1.0)])",0.5685344827586206,0.5755037115588546,0.5704347826086956,0.5639130434782609,0.6123913043478261,0.5781554649504516,0.0175165253337642,15
106,0.10127205848693847,0.002175409932487682,0.008060979843139648,0.00015959558038558283,1.0,0.1,6,4,20,1.0,0.5,1.0,"OrderedDict([('colsample_bytree', 1.0), ('learning_rate', 0.1), ('max_depth', 6), ('min_child_weight', 4), ('n_estimators', 20), ('reg_alpha', 1.0), ('reg_lambda', 0.5), ('subsample', 1.0)])",0.5685344827586206,0.5755037115588546,0.5704347826086956,0.5639130434782609,0.6123913043478261,0.5781554649504516,0.0175165253337642,15
120,0.10394291877746582,0.0038549341285261393,0.008537817001342773,0.0003030725137184392,0.8,0.075,6,2,20,0.5,0.0,1.0,"OrderedDict([('colsample_bytree', 0.8), ('learning_rate', 0.075), ('max_depth', 6), ('min_child_weight', 2), ('n_estimators', 20), ('reg_alpha', 0.5), ('reg_lambda', 0.0), ('subsample', 1.0)])",0.5499999999999999,0.5516436903499471,0.5900000000000001,0.5953260869565218,0.6025,0.5778939554612939,0.022463490914697504,17
144,0.11121468544006348,0.0036231534594601245,0.008137273788452148,0.00021639027853434192,1.0,0.05,6,2,20,0.5,0.0,1.0,"OrderedDict([('colsample_bytree', 1.0), ('learning_rate', 0.05), ('max_depth', 6), ('min_child_weight', 2), ('n_estimators', 20), ('reg_alpha', 0.5), ('reg_lambda', 0.0), ('subsample', 1.0)])",0.5549568965517242,0.5613997879109227,0.611304347826087,0.5703260869565218,0.5864130434782607,0.5768800325447032,0.020194691621872447,18
