,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_colsample_bytree,param_learning_rate,param_max_depth,param_min_child_weight,param_n_estimators,param_reg_alpha,param_reg_lambda,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
136,0.0901155948638916,0.0016264815052005452,0.004981851577758789,0.00010295273137164566,0.6,0.05,8,4,50,1.0,5.0,0.4,"OrderedDict([('colsample_bytree', 0.6), ('learning_rate', 0.05), ('max_depth', 8), ('min_child_weight', 4), ('n_estimators', 50), ('reg_alpha', 1.0), ('reg_lambda', 5.0), ('subsample', 0.4)])",0.757775318206973,0.812230215827338,0.7872163807415606,0.7326526130873957,0.6940914158305462,0.7567931887387628,0.041265188430355655,1
142,0.09881854057312012,0.0019053899184836545,0.005454015731811523,0.0006304507026898661,0.6,0.05,12,4,50,1.0,5.0,0.4,"OrderedDict([('colsample_bytree', 0.6), ('learning_rate', 0.05), ('max_depth', 12), ('min_child_weight', 4), ('n_estimators', 50), ('reg_alpha', 1.0), ('reg_lambda', 5.0), ('subsample', 0.4)])",0.757775318206973,0.812230215827338,0.7872163807415606,0.7326526130873957,0.6940914158305462,0.7567931887387628,0.041265188430355655,1
145,0.09625320434570313,0.0011554070199845307,0.005489873886108399,0.0003237458978042913,0.6,0.05,8,4,50,1.0,5.0,0.4,"OrderedDict([('colsample_bytree', 0.6), ('learning_rate', 0.05), ('max_depth', 8), ('min_child_weight', 4), ('n_estimators', 50), ('reg_alpha', 1.0), ('reg_lambda', 5.0), ('subsample', 0.4)])",0.757775318206973,0.812230215827338,0.7872163807415606,0.7326526130873957,0.6940914158305462,0.7567931887387628,0.041265188430355655,1
68,0.1700390338897705,0.002080620174970317,0.005179357528686523,9.095053508241204e-05,0.6,0.03,8,2,100,1.0,5.0,0.4,"OrderedDict([('colsample_bytree', 0.6), ('learning_rate', 0.03), ('max_depth', 8), ('min_child_weight', 2), ('n_estimators', 100), ('reg_alpha', 1.0), ('reg_lambda', 5.0), ('subsample', 0.4)])",0.7587161040398451,0.814775871610404,0.7836745987825126,0.7271629336846728,0.6972129319955408,0.7563084880225951,0.04126713863699801,4
134,0.10361409187316895,0.003373624724128146,0.006864070892333984,0.0005530165479685834,0.6,0.05,6,4,50,0.5,5.0,0.4,"OrderedDict([('colsample_bytree', 0.6), ('learning_rate', 0.05), ('max_depth', 6), ('min_child_weight', 4), ('n_estimators', 50), ('reg_alpha', 0.5), ('reg_lambda', 5.0), ('subsample', 0.4)])",0.756115107913669,0.8149972329828445,0.7867736579966796,0.7270531400966185,0.6949832775919732,0.7559844833163569,0.04239968085683493,5
143,0.09789137840270996,0.001962204648007795,0.0049302101135253905,0.0001375129581588366,1.0,0.05,12,4,50,1.0,5.0,0.4,"OrderedDict([('colsample_bytree', 1.0), ('learning_rate', 0.05), ('max_depth', 12), ('min_child_weight', 4), ('n_estimators', 50), ('reg_alpha', 1.0), ('reg_lambda', 5.0), ('subsample', 0.4)])",0.7670724958494742,0.8136690647482016,0.7828998339789707,0.7290294246815985,0.6871794871794872,0.7559700612875464,0.0438989582965621,6
147,0.19203929901123046,0.006232763975384798,0.005957889556884766,0.00035001235669327786,1.0,0.05,8,2,100,5.0,5.0,0.6,"OrderedDict([('colsample_bytree', 1.0), ('learning_rate', 0.05), ('max_depth', 8), ('min_child_weight', 2), ('n_estimators', 100), ('reg_alpha', 5.0), ('reg_lambda', 5.0), ('subsample', 0.6)])",0.7548422800221363,0.8173215273934699,0.7851134477033758,0.7232103645147123,0.6944258639910814,0.7549826967249551,0.04352154125333378,7
121,0.14113278388977052,0.0017710542647443306,0.0061738014221191405,0.00010830318723275007,0.8,0.03,12,4,100,5.0,5.0,0.4,"OrderedDict([('colsample_bytree', 0.8), ('learning_rate', 0.03), ('max_depth', 12), ('min_child_weight', 4), ('n_estimators', 100), ('reg_alpha', 5.0), ('reg_lambda', 5.0), ('subsample', 0.4)])",0.7597122302158273,0.8062534587714444,0.7857775318206973,0.7347386912604303,0.6876254180602006,0.75482146602572,0.04134265150209934,8
51,0.2529022216796875,0.004903289781772356,0.006069087982177734,0.0005447446339622817,0.6,0.03,8,4,200,5.0,1.0,0.6,"OrderedDict([('colsample_bytree', 0.6), ('learning_rate', 0.03), ('max_depth', 8), ('min_child_weight', 4), ('n_estimators', 200), ('reg_alpha', 5.0), ('reg_lambda', 1.0), ('subsample', 0.6)])",0.7584947426674046,0.8145545102379635,0.7848920863309352,0.7210144927536232,0.6937569676700112,0.7545425599319875,0.043260067489308524,9
1,0.27234525680541993,0.00323877841464605,0.006113815307617188,0.0005792035067880959,0.6,0.03,12,4,200,5.0,1.0,0.6,"OrderedDict([('colsample_bytree', 0.6), ('learning_rate', 0.03), ('max_depth', 12), ('min_child_weight', 4), ('n_estimators', 200), ('reg_alpha', 5.0), ('reg_lambda', 1.0), ('subsample', 0.6)])",0.7584947426674046,0.8145545102379635,0.7848920863309352,0.7210144927536232,0.6937569676700112,0.7545425599319875,0.043260067489308524,9
81,1.1196767807006835,0.01140232675019265,0.0052912235260009766,0.00022843635439422406,0.6,0.03,20,4,100,1.0,5.0,0.4,"OrderedDict([('colsample_bytree', 0.6), ('learning_rate', 0.03), ('max_depth', 20), ('min_child_weight', 4), ('n_estimators', 100), ('reg_alpha', 1.0), ('reg_lambda', 5.0), ('subsample', 0.4)])",0.7571112340896513,0.8078029883785279,0.7847814056447149,0.7288098375054897,0.6935340022296544,0.7544078935696076,0.040352907098566614,11
89,0.15809907913208007,0.0036220647103410407,0.0057338237762451175,0.00026981676278545625,0.6,0.03,12,4,100,1.0,5.0,0.4,"OrderedDict([('colsample_bytree', 0.6), ('learning_rate', 0.03), ('max_depth', 12), ('min_child_weight', 4), ('n_estimators', 100), ('reg_alpha', 1.0), ('reg_lambda', 5.0), ('subsample', 0.4)])",0.7571112340896513,0.8078029883785279,0.7847814056447149,0.7288098375054897,0.6935340022296544,0.7544078935696076,0.040352907098566614,11
140,0.09160385131835938,0.002020250746989611,0.005573272705078125,0.00041729487906698963,1.0,0.05,8,6,50,0.5,5.0,0.4,"OrderedDict([('colsample_bytree', 1.0), ('learning_rate', 0.05), ('max_depth', 8), ('min_child_weight', 6), ('n_estimators', 50), ('reg_alpha', 0.5), ('reg_lambda', 5.0), ('subsample', 0.4)])",0.7627006087437742,0.8094631986718318,0.7824571112340897,0.7383069828722002,0.6782608695652174,0.7542377542174227,0.044596139316007165,13
125,0.10867838859558106,0.0022997365377221382,0.00507960319519043,0.00023685642592810566,0.8,0.05,8,2,50,1.0,5.0,0.4,"OrderedDict([('colsample_bytree', 0.8), ('learning_rate', 0.05), ('max_depth', 8), ('min_child_weight', 2), ('n_estimators', 50), ('reg_alpha', 1.0), ('reg_lambda', 5.0), ('subsample', 0.4)])",0.7601549529607083,0.8122302158273382,0.7840066408411732,0.7236495388669301,0.6906354515050168,0.7541353600002334,0.04304686948230461,14
135,0.1610288143157959,0.0025996333308111064,0.006144380569458008,0.00020188373027908404,0.6,0.05,8,4,100,0.5,5.0,0.4,"OrderedDict([('colsample_bytree', 0.6), ('learning_rate', 0.05), ('max_depth', 8), ('min_child_weight', 4), ('n_estimators', 100), ('reg_alpha', 0.5), ('reg_lambda', 5.0), ('subsample', 0.4)])",0.7593801881571666,0.8123408965135583,0.788212506917543,0.7234299516908214,0.6870680044593088,0.7540863095476797,0.04476043988655536,15
117,0.12463483810424805,0.0023604512508155024,0.005160045623779297,0.00024872830837237417,0.8,0.03,8,4,100,5.0,1.0,0.4,"OrderedDict([('colsample_bytree', 0.8), ('learning_rate', 0.03), ('max_depth', 8), ('min_child_weight', 4), ('n_estimators', 100), ('reg_alpha', 5.0), ('reg_lambda', 1.0), ('subsample', 0.4)])",0.7575539568345323,0.8051466519092418,0.7866629773104594,0.7345191040843214,0.6855072463768116,0.7538779873030733,0.0418716344714741,16
79,0.06699352264404297,0.0024988976060547163,0.0050509929656982425,0.0002221266252339128,0.8,0.1,12,4,20,5.0,5.0,1.0,"OrderedDict([('colsample_bytree', 0.8), ('learning_rate', 0.1), ('max_depth', 12), ('min_child_weight', 4), ('n_estimators', 20), ('reg_alpha', 5.0), ('reg_lambda', 5.0), ('subsample', 1.0)])",0.7654676258992805,0.8026563364692861,0.7769784172661871,0.7224418093983311,0.7007803790412487,0.7536649136148668,0.0370260427727678,17
48,0.14866480827331544,0.002686698464993759,0.005359029769897461,0.00017904219998604866,0.8,0.03,8,4,100,5.0,1.0,0.6,"OrderedDict([('colsample_bytree', 0.8), ('learning_rate', 0.03), ('max_depth', 8), ('min_child_weight', 4), ('n_estimators', 100), ('reg_alpha', 5.0), ('reg_lambda', 1.0), ('subsample', 0.6)])",0.7529607083563917,0.8111234089651356,0.7873270614277809,0.7258454106280193,0.6908026755852843,0.7536118529925224,0.0428034728210604,18
