,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_activation,param_dropout,param_learning_rate,param_n_hidden,param_n_neurons,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
74,3.8604164123535156,0.38988596732913455,0.19116129875183105,0.0024533870799070784,relu,0.6,0.0003,1,200,"OrderedDict([('activation', 'relu'), ('dropout', 0.6), ('learning_rate', 0.0003), ('n_hidden', 1), ('n_neurons', 200)])",0.6177156177156177,0.626,0.7801724137931034,0.6443850267379679,0.703781512605042,0.6744109141703463,0.060840207136180366,1
83,1.9007186412811279,0.18896500929855548,0.18858957290649414,0.0022799314935101037,relu,0.8,0.03,1,1500,"OrderedDict([('activation', 'relu'), ('dropout', 0.8), ('learning_rate', 0.03), ('n_hidden', 1), ('n_neurons', 1500)])",0.6480186480186481,0.7420000000000001,0.6745689655172413,0.6737967914438503,0.6323529411764706,0.674147469231242,0.03750670457141156,2
28,2.613917016983032,0.17429521579818588,0.2307196617126465,0.0020308384992434197,elu,0.4,0.0003,3,500,"OrderedDict([('activation', 'elu'), ('dropout', 0.4), ('learning_rate', 0.0003), ('n_hidden', 3), ('n_neurons', 500)])",0.641025641025641,0.7420000000000001,0.6918103448275862,0.622994652406417,0.6197478991596638,0.6635157074838617,0.046954766986025784,3
84,2.1928842067718506,0.6525511944297082,0.1874317169189453,0.0014913901459761253,relu,0.8,0.03,1,1500,"OrderedDict([('activation', 'relu'), ('dropout', 0.8), ('learning_rate', 0.03), ('n_hidden', 1), ('n_neurons', 1500)])",0.6503496503496503,0.75,0.7489224137931034,0.5588235294117647,0.588235294117647,0.6592661775344331,0.07935298816955003,4
36,2.186143159866333,0.20464217348411268,0.21261377334594728,0.010128066162954441,elu,0.4,0.0003,2,500,"OrderedDict([('activation', 'elu'), ('dropout', 0.4), ('learning_rate', 0.0003), ('n_hidden', 2), ('n_neurons', 500)])",0.6433566433566433,0.7340000000000001,0.6508620689655172,0.5935828877005347,0.6533613445378151,0.655032588912102,0.045096411812722906,5
37,2.6916884422302245,0.18436259310780378,0.25171918869018556,0.010772376962011426,relu,0.2,0.003,4,500,"OrderedDict([('activation', 'relu'), ('dropout', 0.2), ('learning_rate', 0.003), ('n_hidden', 4), ('n_neurons', 500)])",0.6643356643356643,0.738,0.625,0.6631016042780749,0.5819327731092436,0.6544740083445966,0.05153489483808852,6
70,3.9119722843170166,0.30371505586154374,0.19156355857849122,0.003146421781582709,relu,0.6,0.0003,1,25,"OrderedDict([('activation', 'relu'), ('dropout', 0.6), ('learning_rate', 0.0003), ('n_hidden', 1), ('n_neurons', 25)])",0.7342657342657343,0.59,0.6400862068965517,0.6951871657754011,0.5882352941176471,0.6495548802110669,0.05771440972661154,7
60,2.0371387004852295,0.13230914500638707,0.2488837718963623,0.07852857498441987,relu,0.2,0.003,2,500,"OrderedDict([('activation', 'relu'), ('dropout', 0.2), ('learning_rate', 0.003), ('n_hidden', 2), ('n_neurons', 500)])",0.5734265734265733,0.748,0.6314655172413792,0.6898395721925134,0.5966386554621849,0.6478740636645302,0.06359723780979662,8
29,2.4012081146240236,0.22049229244263585,0.22864904403686523,0.00539321254167469,elu,0.4,0.0003,3,500,"OrderedDict([('activation', 'elu'), ('dropout', 0.4), ('learning_rate', 0.0003), ('n_hidden', 3), ('n_neurons', 500)])",0.6503496503496504,0.744,0.6400862068965517,0.6898395721925134,0.5084033613445378,0.6465357581566507,0.07811683593480595,9
71,2.671030616760254,0.5910172891648776,0.19187846183776855,0.0025700175067759823,relu,0.6,0.0003,1,500,"OrderedDict([('activation', 'relu'), ('dropout', 0.6), ('learning_rate', 0.0003), ('n_hidden', 1), ('n_neurons', 500)])",0.6130536130536131,0.708,0.5538793103448275,0.6737967914438502,0.680672268907563,0.6458803967499709,0.05548052306251237,10
