,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_colsample_bytree,param_learning_rate,param_max_depth,param_min_child_weight,param_n_estimators,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
147,0.0713280200958252,0.0008986495728551749,0.005349206924438477,0.00019182569189867427,0.6,0.1,8,4,50,0.4,"OrderedDict([('colsample_bytree', 0.6), ('learning_rate', 0.1), ('max_depth', 8), ('min_child_weight', 4), ('n_estimators', 50), ('subsample', 0.4)])",0.6865763546798029,0.5178571428571428,0.5969387755102041,0.5248724489795918,0.47640306122448983,0.5605295566502464,0.07400413227716743,1
146,0.5993059158325196,0.008816204234473704,0.005032682418823242,0.0002242648648137962,0.6,0.1,20,4,50,0.4,"OrderedDict([('colsample_bytree', 0.6), ('learning_rate', 0.1), ('max_depth', 20), ('min_child_weight', 4), ('n_estimators', 50), ('subsample', 0.4)])",0.6865763546798029,0.5178571428571428,0.5969387755102041,0.5248724489795918,0.47640306122448983,0.5605295566502464,0.07400413227716743,1
145,0.07017240524291993,0.0010405681973798258,0.004932546615600586,0.0001857680460134487,0.6,0.1,12,4,50,0.4,"OrderedDict([('colsample_bytree', 0.6), ('learning_rate', 0.1), ('max_depth', 12), ('min_child_weight', 4), ('n_estimators', 50), ('subsample', 0.4)])",0.6865763546798029,0.5178571428571428,0.5969387755102041,0.5248724489795918,0.47640306122448983,0.5605295566502464,0.07400413227716743,1
144,0.0680147647857666,0.0009971431696313216,0.004803466796875,9.048748675204098e-05,0.6,0.1,8,4,50,0.4,"OrderedDict([('colsample_bytree', 0.6), ('learning_rate', 0.1), ('max_depth', 8), ('min_child_weight', 4), ('n_estimators', 50), ('subsample', 0.4)])",0.6865763546798029,0.5178571428571428,0.5969387755102041,0.5248724489795918,0.47640306122448983,0.5605295566502464,0.07400413227716743,1
143,0.526247501373291,0.002975618330907624,0.005112123489379883,0.00022975097977481448,0.6,0.1,20,4,50,0.4,"OrderedDict([('colsample_bytree', 0.6), ('learning_rate', 0.1), ('max_depth', 20), ('min_child_weight', 4), ('n_estimators', 50), ('subsample', 0.4)])",0.6865763546798029,0.5178571428571428,0.5969387755102041,0.5248724489795918,0.47640306122448983,0.5605295566502464,0.07400413227716743,1
141,0.07096633911132813,0.0010062765465930143,0.0053828716278076175,0.00021884267736498918,0.6,0.1,6,4,50,0.4,"OrderedDict([('colsample_bytree', 0.6), ('learning_rate', 0.1), ('max_depth', 6), ('min_child_weight', 4), ('n_estimators', 50), ('subsample', 0.4)])",0.6865763546798029,0.5178571428571428,0.5969387755102041,0.5248724489795918,0.47640306122448983,0.5605295566502464,0.07400413227716743,1
148,0.0733248233795166,0.000696429127201386,0.005448627471923828,0.00016756361696442383,0.6,0.1,12,4,50,0.4,"OrderedDict([('colsample_bytree', 0.6), ('learning_rate', 0.1), ('max_depth', 12), ('min_child_weight', 4), ('n_estimators', 50), ('subsample', 0.4)])",0.6865763546798029,0.5178571428571428,0.5969387755102041,0.5248724489795918,0.47640306122448983,0.5605295566502464,0.07400413227716743,1
102,0.049443292617797854,0.0002546559725212174,0.0047322273254394535,0.00016562179350616856,0.6,0.075,12,4,20,0.4,"OrderedDict([('colsample_bytree', 0.6), ('learning_rate', 0.075), ('max_depth', 12), ('min_child_weight', 4), ('n_estimators', 20), ('subsample', 0.4)])",0.5695812807881773,0.645935960591133,0.5803571428571429,0.4674744897959183,0.5159438775510203,0.5558585503166784,0.06051009414293861,8
126,0.053178024291992185,0.0026679892070382593,0.005423069000244141,0.00030963996485465283,0.6,0.075,6,4,20,0.4,"OrderedDict([('colsample_bytree', 0.6), ('learning_rate', 0.075), ('max_depth', 6), ('min_child_weight', 4), ('n_estimators', 20), ('subsample', 0.4)])",0.5695812807881773,0.645935960591133,0.5803571428571429,0.4674744897959183,0.5159438775510203,0.5558585503166784,0.06051009414293861,8
125,0.050769805908203125,0.0010837494676443273,0.004688787460327149,7.689202845633503e-05,0.6,0.075,12,4,20,0.4,"OrderedDict([('colsample_bytree', 0.6), ('learning_rate', 0.075), ('max_depth', 12), ('min_child_weight', 4), ('n_estimators', 20), ('subsample', 0.4)])",0.5695812807881773,0.645935960591133,0.5803571428571429,0.4674744897959183,0.5159438775510203,0.5558585503166784,0.06051009414293861,8
124,0.23563013076782227,0.002064963486448155,0.005037641525268555,0.0005850095209984025,0.6,0.075,20,4,20,0.4,"OrderedDict([('colsample_bytree', 0.6), ('learning_rate', 0.075), ('max_depth', 20), ('min_child_weight', 4), ('n_estimators', 20), ('subsample', 0.4)])",0.5695812807881773,0.645935960591133,0.5803571428571429,0.4674744897959183,0.5159438775510203,0.5558585503166784,0.06051009414293861,8
123,0.052078628540039064,0.0006868448166866899,0.005127096176147461,0.00015718614167600515,0.6,0.075,8,4,20,0.4,"OrderedDict([('colsample_bytree', 0.6), ('learning_rate', 0.075), ('max_depth', 8), ('min_child_weight', 4), ('n_estimators', 20), ('subsample', 0.4)])",0.5695812807881773,0.645935960591133,0.5803571428571429,0.4674744897959183,0.5159438775510203,0.5558585503166784,0.06051009414293861,8
122,0.05135865211486816,0.0006315230207117662,0.004910469055175781,0.00022091567578643738,0.6,0.075,12,4,20,0.4,"OrderedDict([('colsample_bytree', 0.6), ('learning_rate', 0.075), ('max_depth', 12), ('min_child_weight', 4), ('n_estimators', 20), ('subsample', 0.4)])",0.5695812807881773,0.645935960591133,0.5803571428571429,0.4674744897959183,0.5159438775510203,0.5558585503166784,0.06051009414293861,8
