,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_activation,param_dropout,param_learning_rate,param_n_hidden,param_n_neurons,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
34,1.9042367935180664,0.1518000426195777,0.1915956497192383,0.00542849182331251,elu,0.2,0.03,1,500,"OrderedDict([('activation', 'elu'), ('dropout', 0.2), ('learning_rate', 0.03), ('n_hidden', 1), ('n_neurons', 500)])",0.5187807881773399,0.4836872883964297,0.6329738058551617,0.5292792792792793,0.65210027100271,0.5633642865421841,0.06665952324648201,1
41,2.5790592193603517,0.5493130978965765,0.18753952980041505,0.0019916424198883143,relu,0.2,0.0003,1,500,"OrderedDict([('activation', 'relu'), ('dropout', 0.2), ('learning_rate', 0.0003), ('n_hidden', 1), ('n_neurons', 500)])",0.5625,0.5867959372114496,0.4382126348228043,0.602044352044352,0.611111111111111,0.5601328070379434,0.06314494373604063,2
68,4.090686464309693,1.0924705064397164,0.2668808937072754,0.0899972944542656,relu,0.6,3e-05,3,25,"OrderedDict([('activation', 'relu'), ('dropout', 0.6), ('learning_rate', 3e-05), ('n_hidden', 3), ('n_neurons', 25)])",0.6126847290640394,0.4876885195444753,0.6058551617873652,0.4991337491337491,0.5626693766937669,0.5536063072446791,0.05218190543850581,3
69,4.134155035018921,0.75472827765492,0.2251140594482422,0.00483893728697519,relu,0.6,3e-05,3,25,"OrderedDict([('activation', 'relu'), ('dropout', 0.6), ('learning_rate', 3e-05), ('n_hidden', 3), ('n_neurons', 25)])",0.5086206896551724,0.4889196675900277,0.5451463790446841,0.5528413028413028,0.6419376693766936,0.5474931417015761,0.05271773577823025,4
33,1.9154186725616456,0.1344128865178207,0.19109859466552734,0.0022542601831654456,relu,0.2,0.03,1,500,"OrderedDict([('activation', 'relu'), ('dropout', 0.2), ('learning_rate', 0.03), ('n_hidden', 1), ('n_neurons', 500)])",0.5578817733990147,0.5073868882733149,0.4697996918335901,0.5379417879417879,0.6531165311653117,0.5452253345226038,0.06160279441459419,5
75,3.6938077926635744,1.00132036074795,0.20287599563598632,0.0029713204217921042,elu,0.6,3e-05,2,25,"OrderedDict([('activation', 'elu'), ('dropout', 0.6), ('learning_rate', 3e-05), ('n_hidden', 2), ('n_neurons', 25)])",0.5274014778325123,0.5073868882733149,0.5414483821263483,0.5053707553707554,0.643970189701897,0.5451155386609656,0.051190969671158215,6
94,1.7787113666534424,0.1172238210139199,0.1849536418914795,0.0012600538375951383,elu,0.6,0.03,1,200,"OrderedDict([('activation', 'elu'), ('dropout', 0.6), ('learning_rate', 0.03), ('n_hidden', 1), ('n_neurons', 200)])",0.5643472906403941,0.53601108033241,0.4856702619414484,0.5036382536382537,0.6189024390243902,0.5417138651153792,0.047103093939693946,7
96,1.9130308151245117,0.07518731577838297,0.18727536201477052,0.001434043294577382,elu,0.6,0.03,1,200,"OrderedDict([('activation', 'elu'), ('dropout', 0.6), ('learning_rate', 0.03), ('n_hidden', 1), ('n_neurons', 200)])",0.5255541871921182,0.502770083102493,0.4795069337442219,0.5178447678447677,0.668360433604336,0.5388072810975874,0.0666547847043948,8
17,2.7631537437438967,0.4900899000504984,0.22425251007080077,0.004164469870370805,elu,0.2,0.03,2,500,"OrderedDict([('activation', 'elu'), ('dropout', 0.2), ('learning_rate', 0.03), ('n_hidden', 2), ('n_neurons', 500)])",0.5180110837438424,0.5200061557402278,0.4705701078582435,0.512993762993763,0.666158536585366,0.5375479293842886,0.06681171470377971,9
92,3.103380537033081,0.8795997594581089,0.20768508911132813,0.0021059136612432507,elu,0.2,0.03,2,1500,"OrderedDict([('activation', 'elu'), ('dropout', 0.2), ('learning_rate', 0.03), ('n_hidden', 2), ('n_neurons', 1500)])",0.5791256157635467,0.5357032933210218,0.5072419106317412,0.5015592515592515,0.5626693766937668,0.5372598895938656,0.030253656543963336,10
