,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_colsample_bytree,param_learning_rate,param_max_depth,param_min_child_weight,param_n_estimators,param_reg_alpha,param_reg_lambda,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
149,0.13775463104248048,0.0014524831269287102,0.005014228820800781,5.798316315553011e-05,0.6,0.1,8,4,100,5.0,5.0,0.6,"OrderedDict([('colsample_bytree', 0.6), ('learning_rate', 0.1), ('max_depth', 8), ('min_child_weight', 4), ('n_estimators', 100), ('reg_alpha', 5.0), ('reg_lambda', 5.0), ('subsample', 0.6)])",0.7709109730848861,0.8176328502415459,0.7826086956521738,0.7358748162150808,0.7282586027111574,0.7670571875809687,0.03253388753732194,1
72,0.15040955543518067,0.004775803635884144,0.005240392684936523,0.00020809904561197955,0.6,0.1,6,2,100,5.0,5.0,0.6,"OrderedDict([('colsample_bytree', 0.6), ('learning_rate', 0.1), ('max_depth', 6), ('min_child_weight', 2), ('n_estimators', 100), ('reg_alpha', 5.0), ('reg_lambda', 5.0), ('subsample', 0.6)])",0.7690476190476191,0.8228838479311068,0.7768325981936568,0.7366099558916194,0.7291970802919708,0.7669142202711946,0.03339597556335432,2
76,0.16544904708862304,0.003105820574894574,0.005980062484741211,0.0004854761842727637,1.0,0.075,8,4,100,5.0,5.0,0.6,"OrderedDict([('colsample_bytree', 1.0), ('learning_rate', 0.075), ('max_depth', 8), ('min_child_weight', 4), ('n_estimators', 100), ('reg_alpha', 5.0), ('reg_lambda', 5.0), ('subsample', 0.6)])",0.7694616977225673,0.8265595463137996,0.78313379542113,0.7324091577399705,0.7210636079249217,0.7665255610244779,0.03773394199099768,3
113,0.22713017463684082,0.001674215109320245,0.005478382110595703,6.773857436706314e-05,0.6,0.075,6,4,200,5.0,5.0,0.6,"OrderedDict([('colsample_bytree', 0.6), ('learning_rate', 0.075), ('max_depth', 6), ('min_child_weight', 4), ('n_estimators', 200), ('reg_alpha', 5.0), ('reg_lambda', 5.0), ('subsample', 0.6)])",0.7684265010351967,0.8200483091787438,0.7863894139886579,0.7338794370930478,0.718978102189781,0.7655443526970854,0.03628935711187692,4
135,0.2522276401519775,0.0040232027846743975,0.00582590103149414,0.00027215936020341214,0.8,0.03,6,4,200,5.0,5.0,0.6,"OrderedDict([('colsample_bytree', 0.8), ('learning_rate', 0.03), ('max_depth', 6), ('min_child_weight', 4), ('n_estimators', 200), ('reg_alpha', 5.0), ('reg_lambda', 5.0), ('subsample', 0.6)])",0.7692546583850932,0.8179479101029196,0.7844990548204159,0.7349296366309599,0.7206465067778935,0.7654555533434564,0.03484886773206889,5
66,0.14002518653869628,0.001185664845800058,0.005344867706298828,0.00021032897337643742,0.6,0.075,12,4,100,5.0,0.5,0.6,"OrderedDict([('colsample_bytree', 0.6), ('learning_rate', 0.075), ('max_depth', 12), ('min_child_weight', 4), ('n_estimators', 100), ('reg_alpha', 5.0), ('reg_lambda', 0.5), ('subsample', 0.6)])",0.7666666666666666,0.8199432892249527,0.77882797731569,0.7396555345515647,0.7220020855057352,0.7654191106529218,0.03377288876096889,6
128,0.2690569877624512,0.004794441083536851,0.005528926849365234,6.943295923637575e-05,1.0,0.03,6,4,200,5.0,5.0,0.6,"OrderedDict([('colsample_bytree', 1.0), ('learning_rate', 0.03), ('max_depth', 6), ('min_child_weight', 4), ('n_estimators', 200), ('reg_alpha', 5.0), ('reg_lambda', 5.0), ('subsample', 0.6)])",0.7688405797101449,0.8185780298256669,0.7855492543583281,0.7349296366309598,0.7190823774765379,0.7653959756003275,0.03555136569856716,7
137,0.14644985198974608,0.002185915147938693,0.005156946182250976,0.0001676710521240633,0.8,0.1,12,4,100,5.0,5.0,0.6,"OrderedDict([('colsample_bytree', 0.8), ('learning_rate', 0.1), ('max_depth', 12), ('min_child_weight', 4), ('n_estimators', 100), ('reg_alpha', 5.0), ('reg_lambda', 5.0), ('subsample', 0.6)])",0.7682194616977226,0.8259294265910523,0.7823986557445914,0.7253728208359588,0.7234619395203337,0.7650764608779317,0.03826530476982644,8
119,1.0754388332366944,0.014134333647310968,0.005593729019165039,0.0007824153184770404,1.0,0.03,20,4,100,5.0,1.0,0.6,"OrderedDict([('colsample_bytree', 1.0), ('learning_rate', 0.03), ('max_depth', 20), ('min_child_weight', 4), ('n_estimators', 100), ('reg_alpha', 5.0), ('reg_lambda', 1.0), ('subsample', 0.6)])",0.7687370600414078,0.8109115731989078,0.7868094938038227,0.739760554505356,0.7181960375391032,0.7648829438177195,0.03293953306135298,9
125,0.2873493194580078,0.006811670181312989,0.005790185928344726,0.00013644713403948705,0.8,0.03,6,2,200,5.0,1.0,0.6,"OrderedDict([('colsample_bytree', 0.8), ('learning_rate', 0.03), ('max_depth', 6), ('min_child_weight', 2), ('n_estimators', 200), ('reg_alpha', 5.0), ('reg_lambda', 1.0), ('subsample', 0.6)])",0.7656314699792961,0.8175278302877548,0.7871245536651963,0.7310438983406848,0.7230448383733055,0.7648745181292476,0.03510624241492798,10
