,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_colsample_bytree,param_learning_rate,param_max_depth,param_min_child_weight,param_n_estimators,param_reg_alpha,param_reg_lambda,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
12,0.17188606262207032,0.014662753031191965,0.008115577697753906,0.00018241544935376243,1.0,0.3,8,4,50,1.0,0.0,0.6,"OrderedDict([('colsample_bytree', 1.0), ('learning_rate', 0.3), ('max_depth', 8), ('min_child_weight', 4), ('n_estimators', 50), ('reg_alpha', 1.0), ('reg_lambda', 0.0), ('subsample', 0.6)])",0.5122563793449869,0.487040385774563,0.5977496483825597,0.5149688567410087,0.6303427419354838,0.5484716024357204,0.05538768821388867,1
115,0.9835845947265625,0.09295083817232384,0.008170032501220703,0.0003111463340497628,1.0,0.1,8,4,400,0.5,1.0,0.6,"OrderedDict([('colsample_bytree', 1.0), ('learning_rate', 0.1), ('max_depth', 8), ('min_child_weight', 4), ('n_estimators', 400), ('reg_alpha', 0.5), ('reg_lambda', 1.0), ('subsample', 0.6)])",0.49316857544705645,0.5201928872814948,0.5910186859553949,0.5718304199316858,0.5652217741935484,0.5482864685618359,0.03603996691697465,2
137,1.0029201984405518,0.11007267095910968,0.008428668975830078,0.00037533938183117023,1.0,0.075,6,4,400,0.5,5.0,0.6,"OrderedDict([('colsample_bytree', 1.0), ('learning_rate', 0.075), ('max_depth', 6), ('min_child_weight', 4), ('n_estimators', 400), ('reg_alpha', 0.5), ('reg_lambda', 5.0), ('subsample', 0.6)])",0.494474583082178,0.5053244926662648,0.6126180429977898,0.5571629495680128,0.5692540322580646,0.5477668201144621,0.043352237153347135,3
105,1.051123571395874,0.10034344009518537,0.008561134338378906,0.0002504580081038167,1.0,0.05,8,4,400,1.0,0.0,0.6,"OrderedDict([('colsample_bytree', 1.0), ('learning_rate', 0.05), ('max_depth', 8), ('min_child_weight', 4), ('n_estimators', 400), ('reg_alpha', 1.0), ('reg_lambda', 0.0), ('subsample', 0.6)])",0.47950572634116934,0.5107494474583082,0.589310829817159,0.5716294956801287,0.5873991935483871,0.5477189385690304,0.04448799476176689,4
72,1.043168544769287,0.13012161700054045,0.0097991943359375,0.0009863252353139013,1.0,0.075,8,4,400,1.0,5.0,0.6,"OrderedDict([('colsample_bytree', 1.0), ('learning_rate', 0.075), ('max_depth', 8), ('min_child_weight', 4), ('n_estimators', 400), ('reg_alpha', 1.0), ('reg_lambda', 5.0), ('subsample', 0.6)])",0.47799879445449067,0.5115531444645369,0.6115129596142254,0.5704239501707856,0.5654233870967742,0.5473824471601626,0.0470466559849725,5
86,5.648473119735717,0.23523235673351217,0.008723878860473632,0.0003078490606325735,1.0,0.1,20,4,400,1.0,0.0,0.6,"OrderedDict([('colsample_bytree', 1.0), ('learning_rate', 0.1), ('max_depth', 20), ('min_child_weight', 4), ('n_estimators', 400), ('reg_alpha', 1.0), ('reg_lambda', 0.0), ('subsample', 0.6)])",0.49768937110709266,0.5033152501506932,0.5831826401446654,0.5641952983725135,0.5744959677419355,0.54457570550338,0.03652779612350709,6
128,4.806877088546753,0.31649201307473307,0.008943700790405273,0.0007035473260019134,1.0,0.075,20,4,400,1.0,0.0,0.6,"OrderedDict([('colsample_bytree', 1.0), ('learning_rate', 0.075), ('max_depth', 20), ('min_child_weight', 4), ('n_estimators', 400), ('reg_alpha', 1.0), ('reg_lambda', 0.0), ('subsample', 0.6)])",0.47950572634116934,0.5236085995579667,0.5812738597548723,0.5718304199316857,0.566633064516129,0.5445703340203647,0.03807839977279689,7
89,1.0209687232971192,0.09134086069393083,0.00886073112487793,0.0008646093691499646,1.0,0.075,8,4,400,1.0,0.0,0.6,"OrderedDict([('colsample_bytree', 1.0), ('learning_rate', 0.075), ('max_depth', 8), ('min_child_weight', 4), ('n_estimators', 400), ('reg_alpha', 1.0), ('reg_lambda', 0.0), ('subsample', 0.6)])",0.47950572634116934,0.5236085995579667,0.5812738597548723,0.5718304199316857,0.566633064516129,0.5445703340203647,0.03807839977279689,7
130,1.022113847732544,0.09906108214770948,0.00868368148803711,0.00031225159845267277,1.0,0.075,8,4,400,1.0,0.0,0.6,"OrderedDict([('colsample_bytree', 1.0), ('learning_rate', 0.075), ('max_depth', 8), ('min_child_weight', 4), ('n_estimators', 400), ('reg_alpha', 1.0), ('reg_lambda', 0.0), ('subsample', 0.6)])",0.47950572634116934,0.5236085995579667,0.5812738597548723,0.5718304199316857,0.566633064516129,0.5445703340203647,0.03807839977279689,7
118,0.5519521713256836,0.051682941946049776,0.008297061920166016,0.0010697929859329017,1.0,0.1,12,4,200,0.5,0.0,0.6,"OrderedDict([('colsample_bytree', 1.0), ('learning_rate', 0.1), ('max_depth', 12), ('min_child_weight', 4), ('n_estimators', 200), ('reg_alpha', 0.5), ('reg_lambda', 0.0), ('subsample', 0.6)])",0.47428169580068313,0.4940727345790637,0.5974482620052239,0.5762507534659435,0.580141129032258,0.5444389149766344,0.0501107165370522,10
100,5.6491419792175295,0.18527457668062158,0.008865165710449218,0.0009628823918767763,1.0,0.075,20,4,400,1.0,0.5,0.6,"OrderedDict([('colsample_bytree', 1.0), ('learning_rate', 0.075), ('max_depth', 20), ('min_child_weight', 4), ('n_estimators', 400), ('reg_alpha', 1.0), ('reg_lambda', 0.5), ('subsample', 0.6)])",0.48151496885674094,0.5037170986538075,0.5793650793650794,0.5748442837050431,0.5805443548387097,0.5439971570838762,0.04257849166840777,11
101,5.544385814666748,0.12908680030864345,0.008706283569335938,0.0004722956728694737,1.0,0.075,20,4,400,1.0,0.5,0.6,"OrderedDict([('colsample_bytree', 1.0), ('learning_rate', 0.075), ('max_depth', 20), ('min_child_weight', 4), ('n_estimators', 400), ('reg_alpha', 1.0), ('reg_lambda', 0.5), ('subsample', 0.6)])",0.48151496885674094,0.5037170986538075,0.5793650793650794,0.5748442837050431,0.5805443548387097,0.5439971570838762,0.04257849166840777,11
99,5.632611799240112,0.17503131747458703,0.008535337448120118,0.00043975313611806547,1.0,0.075,20,4,400,1.0,0.5,0.6,"OrderedDict([('colsample_bytree', 1.0), ('learning_rate', 0.075), ('max_depth', 20), ('min_child_weight', 4), ('n_estimators', 400), ('reg_alpha', 1.0), ('reg_lambda', 0.5), ('subsample', 0.6)])",0.48151496885674094,0.5037170986538075,0.5793650793650794,0.5748442837050431,0.5805443548387097,0.5439971570838762,0.04257849166840777,11
92,1.0189359664916993,0.09157936857237381,0.008599662780761718,0.0002159320940610669,1.0,0.075,8,4,400,1.0,0.5,0.6,"OrderedDict([('colsample_bytree', 1.0), ('learning_rate', 0.075), ('max_depth', 8), ('min_child_weight', 4), ('n_estimators', 400), ('reg_alpha', 1.0), ('reg_lambda', 0.5), ('subsample', 0.6)])",0.48151496885674094,0.5037170986538075,0.5793650793650794,0.5748442837050431,0.5805443548387097,0.5439971570838762,0.04257849166840777,11
93,1.0135830879211425,0.10298654308871279,0.008989334106445312,0.001072666230962965,1.0,0.075,8,4,400,1.0,0.5,0.6,"OrderedDict([('colsample_bytree', 1.0), ('learning_rate', 0.075), ('max_depth', 8), ('min_child_weight', 4), ('n_estimators', 400), ('reg_alpha', 1.0), ('reg_lambda', 0.5), ('subsample', 0.6)])",0.48151496885674094,0.5037170986538075,0.5793650793650794,0.5748442837050431,0.5805443548387097,0.5439971570838762,0.04257849166840777,11
90,0.9633998870849609,0.07637228953926495,0.008525848388671875,0.00029128475106522753,1.0,0.3,8,4,400,1.0,0.5,0.6,"OrderedDict([('colsample_bytree', 1.0), ('learning_rate', 0.3), ('max_depth', 8), ('min_child_weight', 4), ('n_estimators', 400), ('reg_alpha', 1.0), ('reg_lambda', 0.5), ('subsample', 0.6)])",0.507434197307615,0.4946755073337352,0.5716294956801286,0.5800683142455294,0.5658266129032259,0.5439268254940468,0.03552646924663638,16
98,5.588384532928467,0.13657175051359147,0.008531475067138672,0.0007478297003543193,1.0,0.3,20,4,400,1.0,0.5,0.6,"OrderedDict([('colsample_bytree', 1.0), ('learning_rate', 0.3), ('max_depth', 20), ('min_child_weight', 4), ('n_estimators', 400), ('reg_alpha', 1.0), ('reg_lambda', 0.5), ('subsample', 0.6)])",0.507434197307615,0.4946755073337352,0.5716294956801286,0.5800683142455294,0.5658266129032259,0.5439268254940468,0.03552646924663638,16
96,5.424276208877563,0.09361270676852529,0.00864553451538086,0.0006983593480801158,1.0,0.05,20,4,400,1.0,0.5,0.4,"OrderedDict([('colsample_bytree', 1.0), ('learning_rate', 0.05), ('max_depth', 20), ('min_child_weight', 4), ('n_estimators', 400), ('reg_alpha', 1.0), ('reg_lambda', 0.5), ('subsample', 0.4)])",0.4712678320273257,0.4861362266425558,0.6246734980912196,0.575848904962829,0.5606854838709677,0.5437223891189795,0.057338940694390814,18
80,2.753636121749878,0.07164428507382699,0.008062314987182618,0.0005109442964145761,1.0,0.3,20,4,200,1.0,0.0,0.6,"OrderedDict([('colsample_bytree', 1.0), ('learning_rate', 0.3), ('max_depth', 20), ('min_child_weight', 4), ('n_estimators', 200), ('reg_alpha', 1.0), ('reg_lambda', 0.0), ('subsample', 0.6)])",0.506228651798272,0.48483021900743417,0.548724131002612,0.5804701627486438,0.5980846774193548,0.5436675683952634,0.042906241247686376,19
103,0.5469086647033692,0.0532995992989102,0.007950782775878906,0.00016492038880107425,1.0,0.1,8,4,200,1.0,0.5,0.6,"OrderedDict([('colsample_bytree', 1.0), ('learning_rate', 0.1), ('max_depth', 8), ('min_child_weight', 4), ('n_estimators', 200), ('reg_alpha', 1.0), ('reg_lambda', 0.5), ('subsample', 0.6)])",0.48704038577456304,0.48121358247940527,0.6007635121559173,0.5778581474784008,0.5680443548387095,0.5429839965453993,0.049250323908043736,20
84,5.603040266036987,0.24523743960673586,0.00861063003540039,0.0003930817634014064,1.0,0.3,20,4,400,1.0,0.0,0.6,"OrderedDict([('colsample_bytree', 1.0), ('learning_rate', 0.3), ('max_depth', 20), ('min_child_weight', 4), ('n_estimators', 400), ('reg_alpha', 1.0), ('reg_lambda', 0.0), ('subsample', 0.6)])",0.4927667269439422,0.47779787020293346,0.5860960417922444,0.5758489049628289,0.5815524193548386,0.5428123926513575,0.04732257787343971,21
11,4.477322721481324,0.06451011191109642,0.009041213989257812,0.0002913104157012391,1.0,0.3,20,4,400,1.0,0.0,0.6,"OrderedDict([('colsample_bytree', 1.0), ('learning_rate', 0.3), ('max_depth', 20), ('min_child_weight', 4), ('n_estimators', 400), ('reg_alpha', 1.0), ('reg_lambda', 0.0), ('subsample', 0.6)])",0.4927667269439422,0.47779787020293346,0.5860960417922444,0.5758489049628289,0.5815524193548386,0.5428123926513575,0.04732257787343971,21
114,1.0160333633422851,0.09782378680075215,0.008568906784057617,0.0006538352199748005,1.0,0.075,8,4,400,0.5,1.0,0.6,"OrderedDict([('colsample_bytree', 1.0), ('learning_rate', 0.075), ('max_depth', 8), ('min_child_weight', 4), ('n_estimators', 400), ('reg_alpha', 0.5), ('reg_lambda', 1.0), ('subsample', 0.6)])",0.4781997187060478,0.5272252360859956,0.5867992766726944,0.5593731163351416,0.5609879032258064,0.5425170502051372,0.037300867732084735,23
122,1.074577236175537,0.09520527220872685,0.009140205383300782,0.0006771484618571875,1.0,0.1,8,4,400,0.5,0.0,0.6,"OrderedDict([('colsample_bytree', 1.0), ('learning_rate', 0.1), ('max_depth', 8), ('min_child_weight', 4), ('n_estimators', 400), ('reg_alpha', 0.5), ('reg_lambda', 0.0), ('subsample', 0.6)])",0.48874824191279886,0.5220012055455093,0.5717299578059073,0.5742415109503718,0.5557459677419355,0.5424933767913046,0.03270113595698496,24
61,5.242005777359009,0.06386865120315167,0.008720827102661134,0.0007969773498549109,1.0,0.3,20,6,400,0.5,1.0,0.6,"OrderedDict([('colsample_bytree', 1.0), ('learning_rate', 0.3), ('max_depth', 20), ('min_child_weight', 6), ('n_estimators', 400), ('reg_alpha', 0.5), ('reg_lambda', 1.0), ('subsample', 0.6)])",0.5023106288929073,0.49346996182439223,0.578963230861965,0.5627888286116134,0.5743951612903226,0.5423855622962401,0.03681730516647039,25
144,0.6192267894744873,0.062251902895037584,0.009399223327636718,0.001009298623180462,1.0,0.075,12,4,200,0.5,0.0,0.6,"OrderedDict([('colsample_bytree', 1.0), ('learning_rate', 0.075), ('max_depth', 12), ('min_child_weight', 4), ('n_estimators', 200), ('reg_alpha', 0.5), ('reg_lambda', 0.0), ('subsample', 0.6)])",0.4704641350210971,0.48864777978702023,0.5947357846092023,0.575848904962829,0.5771169354838709,0.541362707972804,0.051228545123990464,26
110,0.795963716506958,0.07813711951813161,0.008480501174926759,0.0006721825177585645,1.0,0.05,8,4,400,1.0,0.0,0.4,"OrderedDict([('colsample_bytree', 1.0), ('learning_rate', 0.05), ('max_depth', 8), ('min_child_weight', 4), ('n_estimators', 400), ('reg_alpha', 1.0), ('reg_lambda', 0.0), ('subsample', 0.4)])",0.4720715290335543,0.4823186658629696,0.6142254370102471,0.5782599959815149,0.5590725806451613,0.5411896417066895,0.055265438319169066,27
79,2.800842761993408,0.05898042166350308,0.008370113372802735,0.0008394418993870346,1.0,0.075,20,4,200,1.0,0.5,0.6,"OrderedDict([('colsample_bytree', 1.0), ('learning_rate', 0.075), ('max_depth', 20), ('min_child_weight', 4), ('n_estimators', 200), ('reg_alpha', 1.0), ('reg_lambda', 0.5), ('subsample', 0.6)])",0.4865380751456701,0.4695599758890898,0.6078963230861965,0.5507333735181836,0.5908266129032258,0.5411108721084732,0.054995026678035325,28
102,2.8463059425354005,0.04640512986637472,0.00841975212097168,0.0007989422024900066,1.0,0.05,20,4,200,1.0,0.5,0.6,"OrderedDict([('colsample_bytree', 1.0), ('learning_rate', 0.05), ('max_depth', 20), ('min_child_weight', 4), ('n_estimators', 200), ('reg_alpha', 1.0), ('reg_lambda', 0.5), ('subsample', 0.6)])",0.4563994374120956,0.48362467349809124,0.6291942937512558,0.5485232067510548,0.5857862903225806,0.5407055803470155,0.06370148154900424,29
106,1.0874844074249268,0.11704053843767162,0.0086181640625,0.0003725764442787557,1.0,0.03,12,4,400,1.0,0.5,0.6,"OrderedDict([('colsample_bytree', 1.0), ('learning_rate', 0.03), ('max_depth', 12), ('min_child_weight', 4), ('n_estimators', 400), ('reg_alpha', 1.0), ('reg_lambda', 0.5), ('subsample', 0.6)])",0.47257383966244726,0.5061281896724935,0.6072935503315251,0.5193891902752662,0.5964717741935484,0.5403713088270561,0.052602634830967346,30
108,0.23483357429504395,0.02027162869233959,0.0076485157012939455,8.83047058891542e-05,1.0,0.05,6,4,100,1.0,1.0,0.4,"OrderedDict([('colsample_bytree', 1.0), ('learning_rate', 0.05), ('max_depth', 6), ('min_child_weight', 4), ('n_estimators', 100), ('reg_alpha', 1.0), ('reg_lambda', 1.0), ('subsample', 0.4)])",0.47890295358649787,0.481514968856741,0.6302993771348201,0.5529435402853125,0.5575604838709677,0.5402442647468678,0.05618350818840932,31
73,0.5481929779052734,0.028502911175991703,0.008183908462524415,0.000527491683121476,1.0,0.1,8,4,200,1.0,5.0,0.6,"OrderedDict([('colsample_bytree', 1.0), ('learning_rate', 0.1), ('max_depth', 8), ('min_child_weight', 4), ('n_estimators', 200), ('reg_alpha', 1.0), ('reg_lambda', 5.0), ('subsample', 0.6)])",0.48191681735985537,0.4854329917621057,0.6093027928470967,0.5706248744223428,0.5529233870967741,0.5400401726976349,0.04951561448323059,32
135,4.652089262008667,0.26490769687021576,0.008543777465820312,0.0010629952644882154,0.6,0.05,20,4,400,1.0,1.0,0.4,"OrderedDict([('colsample_bytree', 0.6), ('learning_rate', 0.05), ('max_depth', 20), ('min_child_weight', 4), ('n_estimators', 400), ('reg_alpha', 1.0), ('reg_lambda', 1.0), ('subsample', 0.4)])",0.46363271046815346,0.4812135824794053,0.6367289531846494,0.5754470564597147,0.5421370967741934,0.5398318798732232,0.06309550832181318,33
