,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_activation,param_dropout,param_learning_rate,param_n_hidden,param_n_neurons,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
80,9.566375064849854,0.6623437320918529,0.20876426696777345,0.009376343677279571,elu,0.6,0.003,3,200,"OrderedDict([('activation', 'elu'), ('dropout', 0.6), ('learning_rate', 0.003), ('n_hidden', 3), ('n_neurons', 200)])",0.7832104832104833,0.7381722915703499,0.7714416896235077,0.7835891011587849,0.7096258394627438,0.757207881005174,0.02898658223558247,1
77,7.641629886627197,0.10000616798420264,0.18959393501281738,0.01371085157704434,elu,0.4,0.03,2,25,"OrderedDict([('activation', 'elu'), ('dropout', 0.4), ('learning_rate', 0.03), ('n_hidden', 2), ('n_neurons', 25)])",0.7843570843570844,0.7372476498690091,0.7607897153351699,0.7911055433761354,0.7051487048289096,0.7557297395532616,0.03161203705687998,2
47,10.062314748764038,1.0176377430250725,0.22622456550598144,0.01386180444122416,elu,0.4,0.0003,4,500,"OrderedDict([('activation', 'elu'), ('dropout', 0.4), ('learning_rate', 0.0003), ('n_hidden', 4), ('n_neurons', 500)])",0.7694512694512694,0.753120665742025,0.7670339761248852,0.7865643595364861,0.6989126958746401,0.7550165933458612,0.029997602463144403,3
99,11.76506061553955,1.4687957024297644,0.22907495498657227,0.009354411384839476,relu,0.4,0.03,4,50,"OrderedDict([('activation', 'relu'), ('dropout', 0.4), ('learning_rate', 0.03), ('n_hidden', 4), ('n_neurons', 50)])",0.784029484029484,0.7312374788102943,0.7685032139577593,0.7773253993109929,0.7104253277902143,0.754304180779749,0.0285398289363026,4
6,9.960088539123536,0.38900403709553266,0.19780960083007812,0.008726587687658972,relu,0.6,3e-05,3,1500,"OrderedDict([('activation', 'relu'), ('dropout', 0.6), ('learning_rate', 3e-05), ('n_hidden', 3), ('n_neurons', 1500)])",0.7812448812448812,0.7677608260132532,0.7550964187327824,0.7845286564359537,0.6826031339942437,0.7542467832842228,0.03731501802206149,5
8,11.020997333526612,2.312720013422154,0.20210733413696289,0.008696808710412696,relu,0.6,0.0003,3,200,"OrderedDict([('activation', 'relu'), ('dropout', 0.6), ('learning_rate', 0.0003), ('n_hidden', 3), ('n_neurons', 200)])",0.7715806715806717,0.7626752966558791,0.776216712580349,0.76777325399311,0.6928365845858651,0.7542165038791749,0.031010819544813877,6
55,10.690650272369385,0.8663142561977737,0.4509859085083008,0.43914010816577936,elu,0.6,0.0003,4,1000,"OrderedDict([('activation', 'elu'), ('dropout', 0.6), ('learning_rate', 0.0003), ('n_hidden', 4), ('n_neurons', 1000)])",0.7809172809172809,0.7449529973801818,0.7534435261707989,0.7804572502348889,0.7077070674768148,0.753495624435993,0.027012766054387193,7
40,16.098671770095827,1.837772659635801,0.23297653198242188,0.012392475389067263,relu,0.8,0.03,4,500,"OrderedDict([('activation', 'relu'), ('dropout', 0.8), ('learning_rate', 0.03), ('n_hidden', 4), ('n_neurons', 500)])",0.783046683046683,0.7492679919864387,0.7503213957759413,0.763075477607266,0.721298369043812,0.7534019834920282,0.020147489506972344,8
20,9.37956280708313,0.5253632027599581,0.21385660171508789,0.011882920833261664,elu,0.4,0.0003,3,200,"OrderedDict([('activation', 'elu'), ('dropout', 0.4), ('learning_rate', 0.0003), ('n_hidden', 3), ('n_neurons', 200)])",0.786977886977887,0.7461858529819695,0.751423324150597,0.7834325086125901,0.6953949472337704,0.7526829039913628,0.033007248431402104,9
16,24.443289613723756,3.18560426507767,0.21060500144958497,0.010306963443950663,relu,0.8,0.0003,3,200,"OrderedDict([('activation', 'relu'), ('dropout', 0.8), ('learning_rate', 0.0003), ('n_hidden', 3), ('n_neurons', 200)])",0.8028665028665029,0.7497303128371089,0.7569329660238752,0.7702787347322267,0.6795650783498561,0.7518747189619139,0.04049132817939939,10
60,11.637622928619384,1.5340977310933024,0.20190176963806153,0.009996167068005454,relu,0.8,0.003,3,200,"OrderedDict([('activation', 'relu'), ('dropout', 0.8), ('learning_rate', 0.003), ('n_hidden', 3), ('n_neurons', 200)])",0.7877968877968877,0.7589767298505162,0.7481175390266299,0.7702787347322267,0.6941157659098177,0.7518571314632156,0.03171674662093801,11
44,11.06590723991394,2.044157156447056,0.20577025413513184,0.012492787058772048,relu,0.6,0.03,3,200,"OrderedDict([('activation', 'relu'), ('dropout', 0.6), ('learning_rate', 0.03), ('n_hidden', 3), ('n_neurons', 200)])",0.7837018837018837,0.7361689012174448,0.7598714416896235,0.7676166614469151,0.7109050207866966,0.7516527817685128,0.025493792742438057,12
83,10.250607252120972,0.8559969094348434,0.2136286735534668,0.021710560785450587,elu,0.8,0.003,3,200,"OrderedDict([('activation', 'elu'), ('dropout', 0.8), ('learning_rate', 0.003), ('n_hidden', 3), ('n_neurons', 200)])",0.787960687960688,0.749730312837109,0.7640955004591368,0.7737237707485124,0.6819635433322674,0.7514947630675427,0.036933385564001185,13
63,14.103301239013671,1.4759029031402164,0.2381965160369873,0.015683930489559444,relu,0.6,0.0003,4,200,"OrderedDict([('activation', 'relu'), ('dropout', 0.6), ('learning_rate', 0.0003), ('n_hidden', 4), ('n_neurons', 200)])",0.7969696969696969,0.7592849437509631,0.7541781450872359,0.7626056999686815,0.6834026223217141,0.7512882216196584,0.0371366027548875,14
21,8.763108825683593,1.34201605946141,0.20547823905944823,0.013233390236169013,elu,0.6,0.0003,3,200,"OrderedDict([('activation', 'elu'), ('dropout', 0.6), ('learning_rate', 0.0003), ('n_hidden', 3), ('n_neurons', 200)])",0.8069615069615069,0.7082755432269996,0.7725436179981635,0.7705919198246163,0.6953949472337704,0.7507535070490113,0.04218212504385359,15
5,10.555864715576172,0.8088776452735934,0.21636481285095216,0.011302935952792668,relu,0.6,0.003,4,200,"OrderedDict([('activation', 'relu'), ('dropout', 0.6), ('learning_rate', 0.003), ('n_hidden', 4), ('n_neurons', 200)])",0.7889434889434889,0.7469563877330867,0.7580348943985309,0.7626056999686814,0.6917173009274065,0.7496515543942388,0.03207986298569408,16
28,8.50642375946045,0.3271102077583564,0.187654447555542,0.012745185269018718,elu,0.4,0.0003,3,500,"OrderedDict([('activation', 'elu'), ('dropout', 0.4), ('learning_rate', 0.0003), ('n_hidden', 3), ('n_neurons', 500)])",0.7851760851760852,0.73416551086454,0.7565656565656566,0.7604134043219543,0.7070674768148385,0.7486776267486149,0.026359412141287904,17
17,12.476006174087525,2.6887317851983648,0.2074808120727539,0.009557555365040627,relu,0.8,0.0003,3,500,"OrderedDict([('activation', 'relu'), ('dropout', 0.8), ('learning_rate', 0.0003), ('n_hidden', 3), ('n_neurons', 500)])",0.7927108927108927,0.7537370935429188,0.7580348943985307,0.7525837770122142,0.6862807803006077,0.7486694875930329,0.03452740737074898,18
86,9.879533958435058,0.924268128700523,0.21028876304626465,0.015983264619512164,elu,0.2,0.03,3,50,"OrderedDict([('activation', 'elu'), ('dropout', 0.2), ('learning_rate', 0.03), ('n_hidden', 3), ('n_neurons', 50)])",0.7573300573300573,0.7269224842040377,0.7740128558310376,0.7646414030692139,0.717460825071954,0.74807352510126,0.021988773417782107,19
98,9.327923917770386,1.2375242576389383,0.1847667694091797,0.01364842354838701,relu,0.6,0.03,2,25,"OrderedDict([('activation', 'relu'), ('dropout', 0.6), ('learning_rate', 0.03), ('n_hidden', 2), ('n_neurons', 25)])",0.7701064701064702,0.7409462166743721,0.7631772268135905,0.760569996868149,0.7049888071634155,0.7479577435251994,0.023565902044976567,20
18,9.151678991317748,1.1738991925081852,0.20744409561157226,0.016332292015694867,relu,0.8,0.0003,3,1500,"OrderedDict([('activation', 'relu'), ('dropout', 0.8), ('learning_rate', 0.0003), ('n_hidden', 3), ('n_neurons', 1500)])",0.7820638820638821,0.7523501309909078,0.763544536271809,0.7806138427810836,0.6571794051806844,0.7471503594576734,0.04632351033294738,21
30,8.511253261566162,1.1635159179386136,0.21187882423400878,0.01662149665360987,elu,0.8,0.0003,3,1000,"OrderedDict([('activation', 'elu'), ('dropout', 0.8), ('learning_rate', 0.0003), ('n_hidden', 3), ('n_neurons', 1000)])",0.7882882882882885,0.7708429650177223,0.7690541781450873,0.7544628875665519,0.6520626798848737,0.7469421997805047,0.04863819330816985,22
85,10.341397905349732,1.5498020550239613,0.19865803718566893,0.004797763970201519,elu,0.4,0.03,3,50,"OrderedDict([('activation', 'elu'), ('dropout', 0.4), ('learning_rate', 0.03), ('n_hidden', 3), ('n_neurons', 50)])",0.7619164619164619,0.7119741100323624,0.7730945821854912,0.7873473222674601,0.696674128557723,0.7462013209918997,0.03546167320743519,23
82,8.366354846954346,2.5571250197923394,0.1925373077392578,0.012927623940834878,relu,0.8,0.03,2,50,"OrderedDict([('activation', 'relu'), ('dropout', 0.8), ('learning_rate', 0.03), ('n_hidden', 2), ('n_neurons', 50)])",0.7791154791154791,0.7335490830636461,0.7607897153351699,0.7544628875665518,0.7019507515190277,0.745973583319975,0.026390715177109888,24
4,8.062123203277588,1.0154494692671288,0.18643560409545898,0.010955306829973687,elu,0.6,3e-05,2,1500,"OrderedDict([('activation', 'elu'), ('dropout', 0.6), ('learning_rate', 3e-05), ('n_hidden', 2), ('n_neurons', 1500)])",0.7809172809172809,0.7300046232085068,0.7523415977961433,0.7654243658001879,0.6973137192196994,0.7452003173883636,0.029188171952101428,25
42,12.349195289611817,2.2943709416974793,0.2120582103729248,0.016791499706097487,relu,0.8,0.03,4,200,"OrderedDict([('activation', 'relu'), ('dropout', 0.8), ('learning_rate', 0.03), ('n_hidden', 4), ('n_neurons', 200)])",0.7753480753480754,0.7520419170904608,0.7358126721763085,0.7666771061697464,0.6942756635753118,0.7448310868719805,0.028627657415781268,26
48,14.01222538948059,2.2052861400490915,0.23080019950866698,0.01790364060646806,relu,0.8,0.0003,4,1000,"OrderedDict([('activation', 'relu'), ('dropout', 0.8), ('learning_rate', 0.0003), ('n_hidden', 4), ('n_neurons', 1000)])",0.7714168714168713,0.7468022807828634,0.7536271808999082,0.7691825869088631,0.6819635433322673,0.7445984926681547,0.03265919135525425,27
78,7.709987449645996,0.5884152436362168,0.18991079330444335,0.01131890900286204,relu,0.4,0.03,2,25,"OrderedDict([('activation', 'relu'), ('dropout', 0.4), ('learning_rate', 0.03), ('n_hidden', 2), ('n_neurons', 25)])",0.7730548730548731,0.7255355216520265,0.7479338842975207,0.7737237707485124,0.6961944355612408,0.7432884970628347,0.029553143356449766,28
12,9.047761535644531,0.4876564872769494,0.18873286247253418,0.02589509649372015,elu,0.2,0.0003,3,200,"OrderedDict([('activation', 'elu'), ('dropout', 0.2), ('learning_rate', 0.0003), ('n_hidden', 3), ('n_neurons', 200)])",0.7810810810810811,0.701648944367391,0.764830119375574,0.7687128092702787,0.6985929005436521,0.7429731709275954,0.03541120753063042,29
